rollout/ep_rew_mean,time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/fps,train/actor_loss,train/n_updates,train/learning_rate,train/critic_loss,train/ent_coef
3397.0715,2684,96.0,258048,6174,41,-671.7166137695312,1859,0.0007666348686557302,1520.774169921875,0.5
3397.0715,2688,96.0,258048,6174,41,,,,,
3245.368,2692,96.0,258816,6192,41,-619.2568969726562,1865,0.0007666348686557302,2533.7353515625,0.5
3245.368,2696,96.0,258816,6192,41,,,,,
3045.4219,2700,96.0,259584,6211,41,-613.5419921875,1871,0.0007666348686557302,3712.66162109375,0.5
3045.4219,2704,96.0,259584,6211,41,,,,,
2852.0498,2708,96.0,260352,6230,41,-661.3359985351562,1877,0.0007666348686557302,1000.43505859375,0.5
2852.0498,2712,96.0,260352,6230,41,,,,,
2645.7024,2716,96.0,261120,6248,41,-642.3670654296875,1883,0.0007666348686557302,1122.072021484375,0.5
2645.7024,2720,96.0,261120,6248,41,,,,,
2422.982,2724,96.0,261888,6267,41,-672.9752807617188,1889,0.0007666348686557302,1039.3837890625,0.5
2422.982,2728,96.0,261888,6267,41,,,,,
2202.5437,2732,96.0,262656,6286,41,-644.4779663085938,1895,0.0007666348686557302,2357.6181640625,0.5
2202.5437,2736,96.0,262656,6286,41,,,,,
1992.7859,2740,96.0,263424,6304,41,-681.5891723632812,1901,0.0007666348686557302,1349.888427734375,0.5
1992.7859,2744,96.0,263424,6304,41,,,,,
1801.5171,2748,96.0,264192,6323,41,-684.6436767578125,1907,0.0007666348686557302,954.3511962890625,0.5
1801.5171,2752,96.0,264192,6323,41,,,,,
1640.0597,2756,96.0,264960,6342,41,-719.8737182617188,1913,0.0007666348686557302,1283.8922119140625,0.5
1640.0597,2760,96.0,264960,6342,41,,,,,
1540.635,2764,96.0,265728,6360,41,-702.77587890625,1919,0.0007666348686557302,6020.9599609375,0.5
1540.635,2768,96.0,265728,6360,41,,,,,
1452.7638,2772,96.0,266496,6379,41,-695.8966674804688,1925,0.0007666348686557302,1525.93896484375,0.5
1452.7638,2776,96.0,266496,6379,41,,,,,
1387.7379,2780,96.0,267264,6397,41,-731.4091186523438,1931,0.0007666348686557302,1176.506103515625,0.5
1387.7379,2784,96.0,267264,6397,41,,,,,
1343.2686,2788,96.0,268032,6416,41,-673.129150390625,1937,0.0007666348686557302,4643.7060546875,0.5
1343.2686,2792,96.0,268032,6416,41,,,,,
1309.463,2796,96.0,268800,6434,41,-713.4393920898438,1943,0.0007666348686557302,4844.2685546875,0.5
1309.463,2800,96.0,268800,6434,41,,,,,
1292.2388,2804,96.0,269568,6453,41,-740.7618408203125,1949,0.0007666348686557302,3796.825927734375,0.5
1292.2388,2808,96.0,269568,6453,41,,,,,
1279.6914,2812,96.0,270336,6471,41,-759.7167358398438,1955,0.0007666348686557302,3202.83935546875,0.5
1279.6914,2816,96.0,270336,6471,41,,,,,
1261.2489,2820,96.0,271104,6490,41,-704.6556396484375,1961,0.0007666348686557302,1747.0626220703125,0.5
1261.2489,2824,96.0,271104,6490,41,,,,,
1255.7236,2828,96.0,271872,6508,41,-769.7437744140625,1967,0.0007666348686557302,1119.39892578125,0.5
1255.7236,2832,96.0,271872,6508,41,,,,,
1243.2085,2836,96.0,272640,6527,41,-732.5438842773438,1973,0.0007666348686557302,6947.7431640625,0.5
1243.2085,2840,96.0,272640,6527,41,,,,,
1239.605,2844,96.0,273408,6545,41,-765.4501953125,1979,0.0007666348686557302,1342.1851806640625,0.5
1239.605,2848,96.0,273408,6545,41,,,,,
1242.3578,2852,96.0,274176,6563,41,-764.5601806640625,1985,0.0007666348686557302,1391.159423828125,0.5
1242.3578,2856,96.0,274176,6563,41,,,,,
1233.1357,2860,96.0,274944,6582,41,-776.7965087890625,1991,0.0007666348686557302,14901.287109375,0.5
1233.1357,2864,96.0,274944,6582,41,,,,,
1232.9026,2868,96.0,275712,6600,41,-797.79833984375,1997,0.0007666348686557302,11115.240234375,0.5
1232.9026,2872,96.0,275712,6600,41,,,,,
1234.6869,2876,96.0,276480,6618,41,-805.1063842773438,2003,0.0007666348686557302,2560.9619140625,0.5
1234.6869,2880,96.0,276480,6618,41,,,,,
1227.6147,2884,96.0,277248,6637,41,-813.1097412109375,2009,0.0007666348686557302,1281.221923828125,0.5
1227.6147,2888,96.0,277248,6637,41,,,,,
1232.3176,2892,96.0,278016,6655,41,-859.5338134765625,2015,0.0007666348686557302,5806.75390625,0.5
1232.3176,2896,96.0,278016,6655,41,,,,,
1229.8152,2900,96.0,278784,6673,41,-784.2022094726562,2021,0.0007666348686557302,1172.8758544921875,0.5
1229.8152,2904,96.0,278784,6673,41,,,,,
1237.6938,2908,96.0,279552,6692,41,-839.5718994140625,2027,0.0007666348686557302,3937.029296875,0.5
1237.6938,2912,96.0,279552,6692,41,,,,,
1256.8323,2916,96.0,280320,6710,41,-842.9507446289062,2033,0.0007666348686557302,8543.736328125,0.5
1256.8323,2920,96.0,280320,6710,41,,,,,
1269.2917,2924,96.0,281088,6729,41,-873.64111328125,2039,0.0007666348686557302,8501.400390625,0.5
1269.2917,2928,96.0,281088,6729,41,,,,,
1304.2212,2932,96.0,281856,6747,41,-825.037841796875,2045,0.0007666348686557302,4375.078125,0.5
1304.2212,2936,96.0,281856,6747,41,,,,,
1331.8383,2940,96.0,282624,6765,41,-906.6973266601562,2051,0.0007666348686557302,1278.38427734375,0.5
1331.8383,2944,96.0,282624,6765,41,,,,,
1359.7667,2948,96.0,283392,6784,41,-860.493896484375,2057,0.0007666348686557302,5129.41259765625,0.5
1359.7667,2952,96.0,283392,6784,41,,,,,
1366.5632,2956,96.0,284160,6802,41,-880.6429443359375,2063,0.0007666348686557302,3972.96337890625,0.5
1366.5632,2960,96.0,284160,6802,41,,,,,
1382.789,2964,96.0,284928,6820,41,-880.5812377929688,2069,0.0007666348686557302,4496.18359375,0.5
1382.789,2968,96.0,284928,6820,41,,,,,
1410.1779,2972,96.0,285696,6838,41,-914.3245849609375,2075,0.0007666348686557302,7947.28955078125,0.5
1410.1779,2976,96.0,285696,6838,41,,,,,
1446.3657,2980,96.0,286464,6857,41,-916.98583984375,2081,0.0007666348686557302,1234.051513671875,0.5
1446.3657,2984,96.0,286464,6857,41,,,,,
1532.4425,2988,96.0,287232,6875,41,-931.5397338867188,2087,0.0007666348686557302,3564.7646484375,0.5
1532.4425,2992,96.0,287232,6875,41,,,,,
1668.13,2996,96.0,288000,6893,41,-936.441650390625,2093,0.0007666348686557302,1206.552734375,0.5
1668.13,3000,96.0,288000,6893,41,,,,,
1844.8688,3004,96.0,288768,6912,41,-908.3710327148438,2099,0.0007666348686557302,3992.1787109375,0.5
1844.8688,3008,96.0,288768,6912,41,,,,,
2031.8636,3012,96.0,289536,6930,41,-959.502197265625,2105,0.0007666348686557302,1513.781005859375,0.5
2031.8636,3016,96.0,289536,6930,41,,,,,
2220.2568,3020,96.0,290304,6948,41,-946.832763671875,2111,0.0007666348686557302,1531.0628662109375,0.5
2220.2568,3024,96.0,290304,6948,41,,,,,
2377.4553,3028,96.0,291072,6967,41,-899.2014770507812,2117,0.0007666348686557302,1203.7923583984375,0.5
2377.4553,3032,96.0,291072,6967,41,,,,,
2510.612,3036,96.0,291840,6985,41,-960.8150634765625,2123,0.0007666348686557302,2211.75390625,0.5
2510.612,3040,96.0,291840,6985,41,,,,,
2631.1418,3044,96.0,292608,7003,41,-936.5587158203125,2129,0.0007666348686557302,9368.8876953125,0.5
2631.1418,3048,96.0,292608,7003,41,,,,,
2776.5615,3052,96.0,293376,7021,41,-951.2301025390625,2135,0.0007666348686557302,2914.86474609375,0.5
2776.5615,3056,96.0,293376,7021,41,,,,,
2944.6035,3060,96.0,294144,7040,41,-932.9774780273438,2141,0.0007666348686557302,12533.890625,0.5
2944.6035,3064,96.0,294144,7040,41,,,,,
3103.5527,3068,96.0,294912,7058,41,-928.1361694335938,2147,0.0007666348686557302,9285.4677734375,0.5
3103.5527,3072,96.0,294912,7058,41,,,,,
3254.5002,3076,96.0,295680,7076,41,-952.8048706054688,2153,0.0007666348686557302,1191.2554931640625,0.5
3254.5002,3080,96.0,295680,7076,41,,,,,
3416.106,3084,96.0,296448,7095,41,-913.4176635742188,2159,0.0007666348686557302,1554.1385498046875,0.5
3416.106,3088,96.0,296448,7095,41,,,,,
3543.866,3092,96.0,297216,7113,41,-925.4514770507812,2165,0.0007666348686557302,4348.9287109375,0.5
3543.866,3096,96.0,297216,7113,41,,,,,
3637.06,3100,96.0,297984,7131,41,-905.2022094726562,2171,0.0007666348686557302,6029.9912109375,0.5
3637.06,3104,96.0,297984,7131,41,,,,,
3699.6292,3108,96.0,298752,7150,41,-959.8733520507812,2177,0.0007666348686557302,1682.7265625,0.5
3699.6292,3112,96.0,298752,7150,41,,,,,
3751.9165,3116,96.0,299520,7168,41,-979.4313354492188,2183,0.0007666348686557302,1331.25732421875,0.5
3751.9165,3120,96.0,299520,7168,41,,,,,
3801.2776,3124,96.0,300288,7186,41,-952.9942626953125,2189,0.0007666348686557302,16743.51953125,0.5
3801.2776,3128,96.0,300288,7186,41,,,,,
3850.855,3132,96.0,301056,7205,41,-1017.50146484375,2195,0.0007666348686557302,2850.232666015625,0.5
3850.855,3136,96.0,301056,7205,41,,,,,
3925.0422,3140,96.0,301824,7223,41,-978.3814086914062,2201,0.0007666348686557302,4933.921875,0.5
3925.0422,3144,96.0,301824,7223,41,,,,,
3989.7178,3148,96.0,302592,7242,41,-1009.0221557617188,2207,0.0007666348686557302,5258.2353515625,0.5
3989.7178,3152,96.0,302592,7242,41,,,,,
4053.846,3156,96.0,303360,7260,41,-960.0701904296875,2213,0.0007666348686557302,4927.0751953125,0.5
4053.846,3160,96.0,303360,7260,41,,,,,
4119.477,3164,96.0,304128,7279,41,-1010.7431640625,2219,0.0007666348686557302,5981.36474609375,0.5
4119.477,3168,96.0,304128,7279,41,,,,,
4173.4883,3172,96.0,304896,7297,41,-968.1547241210938,2225,0.0007666348686557302,1420.6815185546875,0.5
4173.4883,3176,96.0,304896,7297,41,,,,,
4203.209,3180,96.0,305664,7316,41,-1003.6324462890625,2231,0.0007666348686557302,1645.4219970703125,0.5
4203.209,3184,96.0,305664,7316,41,,,,,
4193.162,3188,96.0,306432,7334,41,-1020.44482421875,2237,0.0007666348686557302,4843.052734375,0.5
4193.162,3192,96.0,306432,7334,41,,,,,
4167.159,3196,96.0,307200,7353,41,-1045.4395751953125,2243,0.0007666348686557302,10251.072265625,0.5
4167.159,3200,96.0,307200,7353,41,,,,,
4127.391,3204,96.0,307968,7371,41,-971.8177490234375,2249,0.0007666348686557302,1952.23779296875,0.5
4127.391,3208,96.0,307968,7371,41,,,,,
4108.3223,3212,96.0,308736,7390,41,-997.5921630859375,2255,0.0007666348686557302,2270.82666015625,0.5
4108.3223,3216,96.0,308736,7390,41,,,,,
4114.571,3220,96.0,309504,7408,41,-1025.8421630859375,2261,0.0007666348686557302,8409.32421875,0.5
4114.571,3224,96.0,309504,7408,41,,,,,
4095.8203,3228,96.0,310272,7427,41,-985.6925048828125,2267,0.0007666348686557302,4367.689453125,0.5
4095.8203,3232,96.0,310272,7427,41,,,,,
4003.0078,3236,96.0,311040,7445,41,-1019.4429321289062,2273,0.0007666348686557302,11901.6015625,0.5
4003.0078,3240,96.0,311040,7445,41,,,,,
3822.8079,3244,96.0,311808,7463,41,-995.0775756835938,2279,0.0007666348686557302,5531.23388671875,0.5
3822.8079,3248,96.0,311808,7463,41,,,,,
3617.607,3252,96.0,312576,7482,41,-1028.7342529296875,2285,0.0007666348686557302,1722.69873046875,0.5
3617.607,3256,96.0,312576,7482,41,,,,,
3396.527,3260,96.0,313344,7500,41,-1003.25341796875,2291,0.0007666348686557302,7022.29248046875,0.5
3396.527,3264,96.0,313344,7500,41,,,,,
3164.5312,3268,96.0,314112,7519,41,-1065.109619140625,2297,0.0007666348686557302,11745.40234375,0.5
3164.5312,3272,96.0,314112,7519,41,,,,,
2928.8743,3276,96.0,314880,7537,41,-1105.9256591796875,2303,0.0007666348686557302,1751.06103515625,0.5
2928.8743,3280,96.0,314880,7537,41,,,,,
2716.902,3284,96.0,315648,7555,41,-1061.8656005859375,2309,0.0007666348686557302,2265.923828125,0.5
2716.902,3288,96.0,315648,7555,41,,,,,
2503.6924,3292,96.0,316416,7574,41,-1091.8668212890625,2315,0.0007666348686557302,14425.830078125,0.5
2503.6924,3296,96.0,316416,7574,41,,,,,
2293.0964,3300,96.0,317184,7592,41,-1076.685546875,2321,0.0007666348686557302,6842.783203125,0.5
2293.0964,3304,96.0,317184,7592,41,,,,,
2098.199,3308,96.0,317952,7611,41,-1141.942138671875,2327,0.0007666348686557302,5974.67578125,0.5
2098.199,3312,96.0,317952,7611,41,,,,,
1868.6815,3316,96.0,318720,7629,41,-1122.5235595703125,2333,0.0007666348686557302,19410.7421875,0.5
1868.6815,3320,96.0,318720,7629,41,,,,,
1664.0203,3324,96.0,319488,7648,41,-1146.6385498046875,2339,0.0007666348686557302,8295.619140625,0.5
1664.0203,3328,96.0,319488,7648,41,,,,,
1527.0698,3332,96.0,320256,7666,41,-1154.510009765625,2345,0.0007666348686557302,2178.4892578125,0.5
1527.0698,3336,96.0,320256,7666,41,,,,,
1560.1455,3340,96.0,321024,7684,41,-1096.66650390625,2351,0.0007666348686557302,8568.716796875,0.5
1560.1455,3344,96.0,321024,7684,41,,,,,
1745.5967,3348,96.0,321792,7703,41,-1114.39990234375,2357,0.0007666348686557302,8928.330078125,0.5
1745.5967,3352,96.0,321792,7703,41,,,,,
1946.8154,3356,96.0,322560,7721,41,-1161.1856689453125,2363,0.0007666348686557302,1867.1185302734375,0.5
1946.8154,3360,96.0,322560,7721,41,,,,,
2036.5244,3364,96.0,323328,7739,41,-1102.1241455078125,2369,0.0007666348686557302,2354.23828125,0.5
2036.5244,3368,96.0,323328,7739,41,,,,,
1989.415,3372,96.0,324096,7757,41,-1091.272216796875,2375,0.0007666348686557302,6636.033203125,0.5
1989.415,3376,96.0,324096,7757,41,,,,,
1923.9695,3380,96.0,324864,7776,41,-1113.323974609375,2381,0.0007666348686557302,1515.7607421875,0.5
1923.9695,3384,96.0,324864,7776,41,,,,,
1869.6691,3388,96.0,325632,7795,41,-1093.993896484375,2387,0.0007666348686557302,11380.53125,0.5
1869.6691,3392,96.0,325632,7795,41,,,,,
1821.5511,3396,96.0,326400,7814,41,-1109.840087890625,2393,0.0007666348686557302,13892.134765625,0.5
1821.5511,3400,96.0,326400,7814,41,,,,,
1752.5251,3404,96.0,327168,7833,41,-1095.6494140625,2399,0.0007666348686557302,7848.99609375,0.5
1752.5251,3408,96.0,327168,7833,41,,,,,
1653.9252,3412,96.0,327936,7851,41,-1084.0704345703125,2405,0.0007666348686557302,5864.021484375,0.5
1653.9252,3416,96.0,327936,7851,41,,,,,
1551.6272,3420,96.0,328704,7870,41,-1110.885986328125,2411,0.0007666348686557302,2270.7685546875,0.5
1551.6272,3424,96.0,328704,7870,41,,,,,
1484.2009,3428,96.0,329472,7888,41,-1104.641845703125,2417,0.0007666348686557302,7212.6455078125,0.5
1484.2009,3432,96.0,329472,7888,41,,,,,
1366.2585,3436,96.0,330240,7906,41,-1098.7503662109375,2423,0.0007666348686557302,6395.732421875,0.5
1366.2585,3440,96.0,330240,7906,41,,,,,
1230.2181,3444,96.0,331008,7926,41,-1112.8916015625,2429,0.0007666348686557302,5064.08154296875,0.5
1230.2181,3448,96.0,331008,7926,41,,,,,
1129.9741,3452,96.0,331776,7944,41,-1097.503173828125,2435,0.0007666348686557302,4371.2373046875,0.5
1129.9741,3456,96.0,331776,7944,41,,,,,
1112.948,3460,96.0,332544,7963,41,-1053.6279296875,2441,0.0007666348686557302,2137.68994140625,0.5
1112.948,3464,96.0,332544,7963,41,,,,,
1176.5388,3468,96.0,333312,7981,41,-1110.7205810546875,2447,0.0007666348686557302,19519.697265625,0.5
1176.5388,3472,96.0,333312,7981,41,,,,,
1283.453,3476,96.0,334080,7999,41,-1136.646484375,2453,0.0007666348686557302,6107.763671875,0.5
1283.453,3480,96.0,334080,7999,41,,,,,
1393.841,3484,96.0,334848,8019,41,-1096.1851806640625,2459,0.0007666348686557302,11273.744140625,0.5
1393.841,3488,96.0,334848,8019,41,,,,,
1483.9867,3492,96.0,335616,8038,41,-1117.25439453125,2465,0.0007666348686557302,7748.8583984375,0.5
1483.9867,3496,96.0,335616,8038,41,,,,,
1611.2633,3500,96.0,336384,8056,41,-1109.048828125,2471,0.0007666348686557302,11448.65234375,0.5
1611.2633,3504,96.0,336384,8056,41,,,,,
1760.4799,3508,96.0,337152,8074,41,-1114.767333984375,2477,0.0007666348686557302,2800.20068359375,0.5
1760.4799,3512,96.0,337152,8074,41,,,,,
1921.4719,3516,96.0,337920,8093,41,-1089.03125,2483,0.0007666348686557302,7602.57177734375,0.5
1921.4719,3520,96.0,337920,8093,41,,,,,
2048.3716,3524,96.0,338688,8111,41,-1131.8946533203125,2489,0.0007666348686557302,2738.406005859375,0.5
2048.3716,3528,96.0,338688,8111,41,,,,,
2159.9219,3532,96.0,339456,8129,41,-1126.281494140625,2495,0.0007666348686557302,6977.6513671875,0.5
2159.9219,3536,96.0,339456,8129,41,,,,,
2240.0554,3540,96.0,340224,8148,41,-1078.5870361328125,2501,0.0007666348686557302,15885.609375,0.5
2240.0554,3544,96.0,340224,8148,41,,,,,
2207.7373,3548,96.0,340992,8166,41,-1182.170654296875,2507,0.0007666348686557302,1984.7540283203125,0.5
2207.7373,3552,96.0,340992,8166,41,,,,,
2130.9329,3556,96.0,341760,8184,41,-1112.9207763671875,2513,0.0007666348686557302,4517.865234375,0.5
2130.9329,3560,96.0,341760,8184,41,,,,,
2118.9263,3564,96.0,342528,8202,41,-1108.1834716796875,2519,0.0007666348686557302,4428.7138671875,0.5
2118.9263,3568,96.0,342528,8202,41,,,,,
2226.194,3572,96.0,343296,8221,41,-1120.2841796875,2525,0.0007666348686557302,1488.9906005859375,0.5
2226.194,3576,96.0,343296,8221,41,,,,,
2399.9417,3580,96.0,344064,8239,41,-1106.9210205078125,2531,0.0007666348686557302,16015.896484375,0.5
2399.9417,3584,96.0,344064,8239,41,,,,,
2553.6091,3588,96.0,344832,8258,41,-1089.63232421875,2537,0.0007666348686557302,1496.3197021484375,0.5
2553.6091,3592,96.0,344832,8258,41,,,,,
2712.3372,3596,96.0,345600,8276,41,-1071.06103515625,2543,0.0007666348686557302,1913.5499267578125,0.5
2712.3372,3600,96.0,345600,8276,41,,,,,
2816.578,3604,96.0,346368,8295,41,-1105.1925048828125,2549,0.0007666348686557302,9736.427734375,0.5
2816.578,3608,96.0,346368,8295,41,,,,,
2894.6436,3612,96.0,347136,8313,41,-1134.29345703125,2555,0.0007666348686557302,2330.0751953125,0.5
2894.6436,3616,96.0,347136,8313,41,,,,,
2988.4404,3620,96.0,347904,8332,41,-1126.830078125,2561,0.0007666348686557302,7584.939453125,0.5
2988.4404,3624,96.0,347904,8332,41,,,,,
3168.2424,3628,96.0,348672,8350,41,-1121.5047607421875,2567,0.0007666348686557302,9496.416015625,0.5
3168.2424,3632,96.0,348672,8350,41,,,,,
3237.6921,3636,96.0,349440,8368,41,-1076.4447021484375,2573,0.0007666348686557302,8385.22265625,0.5
3237.6921,3640,96.0,349440,8368,41,,,,,
3306.542,3644,96.0,350208,8387,41,-1161.760009765625,2579,0.0007666348686557302,10321.6123046875,0.5
3306.542,3648,96.0,350208,8387,41,,,,,
3408.1753,3652,96.0,350976,8405,41,-1128.3671875,2585,0.0007666348686557302,2505.305908203125,0.5
3408.1753,3656,96.0,350976,8405,41,,,,,
3533.3608,3660,96.0,351744,8424,41,-1146.8734130859375,2591,0.0007666348686557302,7412.087890625,0.5
3533.3608,3664,96.0,351744,8424,41,,,,,
3644.307,3668,96.0,352512,8442,41,-1121.197021484375,2597,0.0007666348686557302,2782.6103515625,0.5
3644.307,3672,96.0,352512,8442,41,,,,,
3676.3123,3676,96.0,353280,8461,41,-1144.4443359375,2603,0.0007666348686557302,13941.42578125,0.5
3676.3123,3680,96.0,353280,8461,41,,,,,
3699.3574,3684,96.0,354048,8479,41,-1143.3077392578125,2609,0.0007666348686557302,11325.326171875,0.5
3699.3574,3688,96.0,354048,8479,41,,,,,
3679.248,3692,96.0,354816,8498,41,-1145.8544921875,2615,0.0007666348686557302,1357.01025390625,0.5
3679.248,3696,96.0,354816,8498,41,,,,,
3647.972,3700,96.0,355584,8517,41,-1126.129638671875,2621,0.0007666348686557302,7771.6806640625,0.5
3647.972,3704,96.0,355584,8517,41,,,,,
3614.0435,3708,96.0,356352,8536,41,-1113.036376953125,2627,0.0007666348686557302,12085.060546875,0.5
3614.0435,3712,96.0,356352,8536,41,,,,,
3629.6287,3716,96.0,357120,8555,41,-1086.9110107421875,2633,0.0007666348686557302,9934.720703125,0.5
3629.6287,3720,96.0,357120,8555,41,,,,,
3592.3877,3724,96.0,357888,8573,41,-1108.2630615234375,2639,0.0007666348686557302,11018.794921875,0.5
3592.3877,3728,96.0,357888,8573,41,,,,,
3560.7075,3732,96.0,358656,8592,41,-1070.8148193359375,2645,0.0007666348686557302,10478.6982421875,0.5
3560.7075,3736,96.0,358656,8592,41,,,,,
3600.652,3740,96.0,359424,8610,41,-1109.7779541015625,2651,0.0007666348686557302,5649.10546875,0.5
3600.652,3744,96.0,359424,8610,41,,,,,
3644.035,3748,96.0,360192,8629,41,-1142.396728515625,2657,0.0007666348686557302,1170.0128173828125,0.5
3644.035,3752,96.0,360192,8629,41,,,,,
3650.077,3756,96.0,360960,8648,41,-1103.84814453125,2663,0.0007666348686557302,1748.55078125,0.5
3650.077,3760,96.0,360960,8648,41,,,,,
3607.8037,3764,96.0,361728,8667,41,-1108.008056640625,2669,0.0007666348686557302,5262.3076171875,0.5
3607.8037,3768,96.0,361728,8667,41,,,,,
3541.4229,3772,96.0,362496,8686,41,-1090.583984375,2675,0.0007666348686557302,5900.0654296875,0.5
3541.4229,3776,96.0,362496,8686,41,,,,,
3491.4854,3780,96.0,363264,8705,41,-1069.104736328125,2681,0.0007666348686557302,12957.8115234375,0.5
3491.4854,3784,96.0,363264,8705,41,,,,,
3468.9902,3788,96.0,364032,8724,41,-1110.943359375,2687,0.0007666348686557302,2407.58154296875,0.5
3468.9902,3792,96.0,364032,8724,41,,,,,
3480.2705,3796,96.0,364800,8742,41,-1090.145751953125,2693,0.0007666348686557302,12335.580078125,0.5
3480.2705,3800,96.0,364800,8742,41,,,,,
3420.8408,3804,96.0,365568,8761,41,-1011.163818359375,2699,0.0007666348686557302,10570.9296875,0.5
3420.8408,3808,96.0,365568,8761,41,,,,,
3130.8647,3812,96.0,366336,8780,41,-1011.0001220703125,2705,0.0007666348686557302,11739.7099609375,0.5
3130.8647,3816,96.0,366336,8780,41,,,,,
2703.1755,3820,96.0,367104,8798,41,-1071.2091064453125,2711,0.0007666348686557302,6206.220703125,0.5
2703.1755,3824,96.0,367104,8798,41,,,,,
2242.5605,3828,96.0,367872,8817,41,-995.3091430664062,2717,0.0007666348686557302,6469.6298828125,0.5
2242.5605,3832,96.0,367872,8817,41,,,,,
1724.8785,3836,96.0,368640,8835,41,-1018.9660034179688,2723,0.0007666348686557302,16426.296875,0.5
1724.8785,3840,96.0,368640,8835,41,,,,,
1217.9717,3844,96.0,369408,8853,41,-1053.5982666015625,2729,0.0007666348686557302,6673.29541015625,0.5
1217.9717,3848,96.0,369408,8853,41,,,,,
749.80774,3852,96.0,370176,8872,41,-995.9432983398438,2735,0.0007666348686557302,2951.529052734375,0.5
749.80774,3856,96.0,370176,8872,41,,,,,
291.55298,3860,96.0,370944,8891,41,-1047.3519287109375,2741,0.0007666348686557302,10982.095703125,0.5
291.55298,3864,96.0,370944,8891,41,,,,,
-132.90732,3868,96.0,371712,8910,41,-1040.893798828125,2747,0.0007666348686557302,1847.5166015625,0.5
-132.90732,3872,96.0,371712,8910,41,,,,,
-477.6348,3876,96.0,372480,8929,41,-1055.307373046875,2753,0.0007666348686557302,11665.0615234375,0.5
-477.6348,3880,96.0,372480,8929,41,,,,,
-805.579,3884,96.0,373248,8947,41,-1014.3450317382812,2759,0.0007666348686557302,2854.865234375,0.5
-805.579,3888,96.0,373248,8947,41,,,,,
-1042.5776,3892,96.0,374016,8966,41,-1032.24169921875,2765,0.0007666348686557302,4941.70361328125,0.5
-1042.5776,3896,96.0,374016,8966,41,,,,,
-1162.3628,3900,96.0,374784,8984,41,-1066.5048828125,2771,0.0007666348686557302,1314.2554931640625,0.5
-1162.3628,3904,96.0,374784,8984,41,,,,,
-1080.9358,3908,96.0,375552,9002,41,-1003.1885375976562,2777,0.0007666348686557302,1794.6561279296875,0.5
-1080.9358,3912,96.0,375552,9002,41,,,,,
-829.8525,3916,96.0,376320,9021,41,-982.3208618164062,2783,0.0007666348686557302,13537.7216796875,0.5
-829.8525,3920,96.0,376320,9021,41,,,,,
-503.47452,3924,96.0,377088,9039,41,-960.9500732421875,2789,0.0007666348686557302,8211.91015625,0.5
-503.47452,3928,96.0,377088,9039,41,,,,,
-174.85037,3932,96.0,377856,9058,41,-987.22265625,2795,0.0007666348686557302,19829.416015625,0.5
-174.85037,3936,96.0,377856,9058,41,,,,,
115.215866,3940,96.0,378624,9076,41,-931.6229248046875,2801,0.0007666348686557302,11967.2275390625,0.5
115.215866,3944,96.0,378624,9076,41,,,,,
339.7609,3948,96.0,379392,9095,41,-948.4669189453125,2807,0.0007666348686557302,1821.9404296875,0.5
339.7609,3952,96.0,379392,9095,41,,,,,
552.49646,3956,96.0,380160,9113,41,-972.7843017578125,2813,0.0007666348686557302,3545.662109375,0.5
552.49646,3960,96.0,380160,9113,41,,,,,
752.64874,3964,96.0,380928,9132,41,-967.7185668945312,2819,0.0007666348686557302,1665.889892578125,0.5
752.64874,3968,96.0,380928,9132,41,,,,,
952.2894,3972,96.0,381696,9150,41,-994.9130249023438,2825,0.0007666348686557302,1365.7640380859375,0.5
952.2894,3976,96.0,381696,9150,41,,,,,
1176.6399,3980,96.0,382464,9168,41,-938.0712280273438,2831,0.0007666348686557302,7385.822265625,0.5
1176.6399,3984,96.0,382464,9168,41,,,,,
1340.2839,3988,96.0,383232,9187,41,-927.0411987304688,2837,0.0007666348686557302,4217.7685546875,0.5
1340.2839,3992,96.0,383232,9187,41,,,,,
1409.6864,3996,96.0,384000,9205,41,-977.5706176757812,2843,0.0007666348686557302,5003.2353515625,0.5
1409.6864,4000,96.0,384000,9205,41,,,,,
1430.6045,4004,96.0,384768,9224,41,-993.1424560546875,2849,0.0007666348686557302,11339.4853515625,0.5
1430.6045,4008,96.0,384768,9224,41,,,,,
1392.1819,4012,96.0,385536,9242,41,-985.2086791992188,2855,0.0007666348686557302,6405.43310546875,0.5
1392.1819,4016,96.0,385536,9242,41,,,,,
1378.5385,4020,96.0,386304,9261,41,-938.1060180664062,2861,0.0007666348686557302,2153.071044921875,0.5
1378.5385,4024,96.0,386304,9261,41,,,,,
1397.8856,4028,96.0,387072,9279,41,-923.4817504882812,2867,0.0007666348686557302,3720.984375,0.5
1397.8856,4032,96.0,387072,9279,41,,,,,
1412.7789,4036,96.0,387840,9298,41,-908.734375,2873,0.0007666348686557302,9419.791015625,0.5
1412.7789,4040,96.0,387840,9298,41,,,,,
1386.5426,4044,96.0,388608,9316,41,-890.6581420898438,2879,0.0007666348686557302,9303.767578125,0.5
1386.5426,4048,96.0,388608,9316,41,,,,,
1290.1844,4052,96.0,389376,9335,41,-949.5721435546875,2885,0.0007666348686557302,14551.482421875,0.5
1290.1844,4056,96.0,389376,9335,41,,,,,
1144.4097,4060,96.0,390144,9354,41,-912.1256103515625,2891,0.0007666348686557302,4568.26611328125,0.5
1144.4097,4064,96.0,390144,9354,41,,,,,
