rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,time/fps,time/episodes,train/actor_loss,train/n_updates,train/critic_loss,train/learning_rate
4253.006,367104,24689,96.0,14,3820,-450.2580028772354,366592,5501.24487888813,0.0022882963659741056
4253.006,367104,24689,96.0,14,3824,,,,
4270.6924,367872,24708,96.0,14,3828,,,,
4270.6924,367872,24708,96.0,14,3832,,,,
4282.426,368640,24726,96.0,14,3836,,,,
4282.426,368640,24726,96.0,14,3840,,,,
4289.781,369408,24831,96.0,14,3844,-463.00363343954086,368640,5915.730302810669,0.0022882963659741056
4289.781,369408,24831,96.0,14,3848,,,,
4284.1577,370176,24850,96.0,14,3852,,,,
4284.1577,370176,24850,96.0,14,3856,,,,
4258.8955,370944,24954,96.0,14,3860,-476.6321564614773,370688,5803.310457706451,0.0022882963659741056
4258.8955,370944,24954,96.0,14,3864,,,,
4247.7495,371712,24972,96.0,14,3868,,,,
4247.7495,371712,24972,96.0,14,3872,,,,
4221.6855,372480,24991,96.0,14,3876,,,,
4221.6855,372480,24991,96.0,14,3880,,,,
4224.966,373248,25095,96.0,14,3884,-487.97877299785614,372736,5711.888779997826,0.0022882963659741056
4224.966,373248,25095,96.0,14,3888,,,,
4225.6763,374016,25113,96.0,14,3892,,,,
4225.6763,374016,25113,96.0,14,3896,,,,
4225.837,374784,25132,96.0,14,3900,,,,
4225.837,374784,25132,96.0,14,3904,,,,
4215.0786,375552,25237,96.0,14,3908,-497.5158511698246,374784,5451.993994951248,0.0022882963659741056
4215.0786,375552,25237,96.0,14,3912,,,,
4208.2227,376320,25255,96.0,14,3916,,,,
4208.2227,376320,25255,96.0,14,3920,,,,
4203.095,377088,25360,96.0,14,3924,-505.2430687844753,376832,5119.182688951492,0.0022882963659741056
4203.095,377088,25360,96.0,14,3928,,,,
4199.3354,377856,25379,96.0,14,3932,,,,
4199.3354,377856,25379,96.0,14,3936,,,,
4208.983,378624,25397,96.0,14,3940,,,,
4208.983,378624,25397,96.0,14,3944,,,,
4204.28,379392,25501,96.0,14,3948,-511.68443313241005,378880,4955.334693193436,0.0022882963659741056
4204.28,379392,25501,96.0,14,3952,,,,
4207.4355,380160,25520,96.0,14,3956,,,,
4207.4355,380160,25520,96.0,14,3960,,,,
4206.0483,380928,25538,96.0,14,3964,,,,
4206.0483,380928,25538,96.0,14,3968,,,,
4210.7026,381696,25643,96.0,14,3972,-515.1956384778023,380928,4830.9967576265335,0.0022882963659741056
4210.7026,381696,25643,96.0,14,3976,,,,
4214.576,382464,25662,96.0,14,3980,,,,
4214.576,382464,25662,96.0,14,3984,,,,
4208.4004,383232,25766,96.0,14,3988,-520.9018403291702,382976,4894.542029500008,0.0022882963659741056
4208.4004,383232,25766,96.0,14,3992,,,,
4210.989,384000,25785,96.0,14,3996,,,,
4210.989,384000,25785,96.0,14,4000,,,,
4213.217,384768,25803,96.0,14,4004,,,,
4213.217,384768,25803,96.0,14,4008,,,,
4209.2266,385536,25909,96.0,14,4012,-528.3894332647324,385024,4745.887674450874,0.0022882963659741056
4209.2266,385536,25909,96.0,14,4016,,,,
4212.4355,386304,25927,96.0,14,4020,,,,
4212.4355,386304,25927,96.0,14,4024,,,,
4224.036,387072,25946,96.0,14,4028,,,,
4224.036,387072,25946,96.0,14,4032,,,,
4205.687,387840,26051,96.0,14,4036,-531.7889819145203,387072,4464.977283835411,0.0022882963659741056
4205.687,387840,26051,96.0,14,4040,,,,
4216.162,388608,26069,96.0,14,4044,,,,
4216.162,388608,26069,96.0,14,4048,,,,
4217.937,389376,26174,96.0,14,4052,-533.9742543399334,389120,4423.719429850578,0.0022882963659741056
4217.937,389376,26174,96.0,14,4056,,,,
4222.5923,390144,26192,96.0,14,4060,,,,
4222.5923,390144,26192,96.0,14,4064,,,,
4228.281,390912,26210,96.0,14,4068,,,,
4228.281,390912,26210,96.0,14,4072,,,,
4234.207,391680,26315,96.0,14,4076,-536.1507540047169,391168,4591.3282170295715,0.0022882963659741056
4234.207,391680,26315,96.0,14,4080,,,,
4214.0635,392448,26333,96.0,14,4084,,,,
4214.0635,392448,26333,96.0,14,4088,,,,
4194.7246,393216,26352,96.0,14,4092,,,,
4194.7246,393216,26352,96.0,14,4096,,,,
4190.7876,393984,26456,96.0,14,4100,-537.8641023933887,393216,4619.495440840721,0.0022882963659741056
4190.7876,393984,26456,96.0,14,4104,,,,
4182.4297,394752,26475,96.0,14,4108,,,,
4182.4297,394752,26475,96.0,14,4112,,,,
4179.5254,395520,26580,96.0,14,4116,-543.4739141464233,395264,4644.2290024757385,0.0022882963659741056
4179.5254,395520,26580,96.0,14,4120,,,,
4150.622,396288,26598,96.0,14,4124,,,,
4150.622,396288,26598,96.0,14,4128,,,,
4137.2847,397056,26617,96.0,14,4132,,,,
4137.2847,397056,26617,96.0,14,4136,,,,
4130.005,397824,26721,96.0,14,4140,-550.3779684901237,397312,4463.603278040886,0.0022882963659741056
4130.005,397824,26721,96.0,14,4144,,,,
4145.6626,398592,26739,96.0,14,4148,,,,
4145.6626,398592,26739,96.0,14,4152,,,,
4152.878,399360,26758,96.0,14,4156,,,,
4152.878,399360,26758,96.0,14,4160,,,,
4101.6294,400128,26862,96.0,14,4164,-557.3706324696541,399360,4395.373976349831,0.0022882963659741056
4101.6294,400128,26862,96.0,14,4168,,,,
4050.6365,400896,26881,96.0,14,4172,,,,
4050.6365,400896,26881,96.0,14,4176,,,,
4034.012,401664,26986,96.0,14,4180,-557.9134966731071,401408,4912.712800502777,0.0022882963659741056
4034.012,401664,26986,96.0,14,4184,,,,
4041.6086,402432,27004,96.0,14,4188,,,,
4041.6086,402432,27004,96.0,14,4192,,,,
4042.0227,403200,27023,96.0,14,4196,,,,
4042.0227,403200,27023,96.0,14,4200,,,,
4022.3357,403968,27127,96.0,14,4204,-549.8575312495232,403456,5494.819280862808,0.0022882963659741056
4022.3357,403968,27127,96.0,14,4208,,,,
4009.6204,404736,27145,96.0,14,4212,,,,
4009.6204,404736,27145,96.0,14,4216,,,,
3999.8247,405504,27164,96.0,14,4220,,,,
3999.8247,405504,27164,96.0,14,4224,,,,
4010.8972,406272,27268,96.0,14,4228,-544.5965464711189,405504,5098.712903857231,0.0022882963659741056
4010.8972,406272,27268,96.0,14,4232,,,,
4013.79,407040,27287,96.0,14,4236,,,,
4013.79,407040,27287,96.0,14,4240,,,,
4007.9395,407808,27392,96.0,14,4244,-546.5009909272194,407552,4864.351372361183,0.0022882963659741056
4007.9395,407808,27392,96.0,14,4248,,,,
4006.3035,408576,27410,96.0,14,4252,,,,
4006.3035,408576,27410,96.0,14,4256,,,,
4031.0857,409344,27428,96.0,14,4260,,,,
4031.0857,409344,27428,96.0,14,4264,,,,
4003.0862,410112,27533,96.0,14,4268,-554.6430832147598,409600,4478.151802778244,0.0022882963659741056
4003.0862,410112,27533,96.0,14,4272,,,,
3909.6008,410880,27552,96.0,14,4276,,,,
3909.6008,410880,27552,96.0,14,4280,,,,
3850.3535,411648,27570,96.0,14,4284,,,,
3850.3535,411648,27570,96.0,14,4288,,,,
3841.9924,412416,27676,96.0,14,4292,-558.394147336483,411648,4017.2593052387238,0.0022882963659741056
3841.9924,412416,27676,96.0,14,4296,,,,
3848.8235,413184,27694,96.0,14,4300,,,,
3848.8235,413184,27694,96.0,14,4304,,,,
3853.809,413952,27800,96.0,14,4308,-571.723041176796,413696,3797.4881818294525,0.0022882963659741056
3853.809,413952,27800,96.0,14,4312,,,,
3889.8193,414720,27819,96.0,14,4316,,,,
3889.8193,414720,27819,96.0,14,4320,,,,
3912.333,415488,27837,96.0,14,4324,,,,
3912.333,415488,27837,96.0,14,4328,,,,
3925.326,416256,27941,96.0,14,4332,-577.0333352684975,415744,3738.845541000366,0.0022882963659741056
3925.326,416256,27941,96.0,14,4336,,,,
3922.85,417024,27960,96.0,14,4340,,,,
3922.85,417024,27960,96.0,14,4344,,,,
3913.556,417792,27978,96.0,14,4348,,,,
3913.556,417792,27978,96.0,14,4352,,,,
3905.0728,418560,28082,96.0,14,4356,-578.5063619613647,417792,4116.606063246727,0.0022882963659741056
3905.0728,418560,28082,96.0,14,4360,,,,
3951.6846,419328,28101,96.0,14,4364,,,,
3951.6846,419328,28101,96.0,14,4368,,,,
4046.2478,420096,28205,96.0,14,4372,-576.6940858960152,419840,4515.948982596397,0.0022882963659741056
4046.2478,420096,28205,96.0,14,4376,,,,
4129.0674,420864,28223,96.0,14,4380,,,,
4129.0674,420864,28223,96.0,14,4384,,,,
4176.713,421632,28242,96.0,14,4388,,,,
4176.713,421632,28242,96.0,14,4392,,,,
4192.792,422400,28346,96.0,14,4396,-567.1981892585754,421888,5488.332062959671,0.0022882963659741056
4192.792,422400,28346,96.0,14,4400,,,,
4192.348,423168,28365,96.0,14,4404,,,,
4192.348,423168,28365,96.0,14,4408,,,,
4178.254,423936,28383,96.0,14,4412,,,,
4178.254,423936,28383,96.0,14,4416,,,,
4142.505,424704,28487,96.0,14,4420,-550.9859064221382,423936,4524.062396526337,0.0022882963659741056
4142.505,424704,28487,96.0,14,4424,,,,
4122.407,425472,28505,96.0,14,4428,,,,
4122.407,425472,28505,96.0,14,4432,,,,
4105.1113,426240,28609,96.0,14,4436,-558.5472097396851,425984,3750.527973175049,0.0022882963659741056
4105.1113,426240,28609,96.0,14,4440,,,,
4116.379,427008,28628,96.0,14,4444,,,,
4116.379,427008,28628,96.0,14,4448,,,,
4120.451,427776,28646,96.0,14,4452,,,,
4120.451,427776,28646,96.0,14,4456,,,,
4121.246,428544,28751,96.0,14,4460,-570.9216802120209,428032,3898.039360642433,0.0022882963659741056
4121.246,428544,28751,96.0,14,4464,,,,
4123.119,429312,28769,96.0,14,4468,,,,
4123.119,429312,28769,96.0,14,4472,,,,
4123.253,430080,28787,96.0,14,4476,,,,
4123.253,430080,28787,96.0,14,4480,,,,
4126.5063,430848,28893,96.0,14,4484,-580.8242657184601,430080,4015.589118003845,0.0022882963659741056
4126.5063,430848,28893,96.0,14,4488,,,,
4126.99,431616,28911,96.0,14,4492,,,,
4126.99,431616,28911,96.0,14,4496,,,,
4133.765,432384,29016,96.0,14,4500,-590.2661581039429,432128,4165.116886615753,0.0022882963659741056
4133.765,432384,29016,96.0,14,4504,,,,
4140.3438,433152,29035,96.0,14,4508,,,,
4140.3438,433152,29035,96.0,14,4512,,,,
4176.075,433920,29054,96.0,14,4516,,,,
4176.075,433920,29054,96.0,14,4520,,,,
4206.994,434688,29158,96.0,14,4524,-597.767403960228,434176,4384.866495132446,0.0022882963659741056
4206.994,434688,29158,96.0,14,4528,,,,
4220.834,435456,29176,96.0,14,4532,,,,
4220.834,435456,29176,96.0,14,4536,,,,
4229.122,436224,29194,96.0,14,4540,,,,
4229.122,436224,29194,96.0,14,4544,,,,
4216.794,436992,29299,96.0,14,4548,-600.6641821265221,436224,4518.67148399353,0.0022882963659741056
4216.794,436992,29299,96.0,14,4552,,,,
4225.41,437760,29318,96.0,14,4556,,,,
4225.41,437760,29318,96.0,14,4560,,,,
4221.4287,438528,29423,96.0,14,4564,-603.4073783755302,438272,4608.745276927948,0.0022882963659741056
4221.4287,438528,29423,96.0,14,4568,,,,
4224.3955,439296,29441,96.0,14,4572,,,,
4224.3955,439296,29441,96.0,14,4576,,,,
4222.1396,440064,29460,96.0,14,4580,,,,
4222.1396,440064,29460,96.0,14,4584,,,,
4218.37,440832,29564,96.0,14,4588,-602.0576646924019,440320,4770.873809814453,0.0022882963659741056
4218.37,440832,29564,96.0,14,4592,,,,
4224.1934,441600,29583,96.0,14,4596,,,,
4224.1934,441600,29583,96.0,14,4600,,,,
4225.9673,442368,29601,96.0,14,4604,,,,
4225.9673,442368,29601,96.0,14,4608,,,,
4214.295,443136,29705,96.0,14,4612,-601.4884778857231,442368,4570.1410574913025,0.0022882963659741056
4214.295,443136,29705,96.0,14,4616,,,,
4202.884,443904,29723,96.0,14,4620,,,,
4202.884,443904,29723,96.0,14,4624,,,,
4196.289,444672,29828,96.0,14,4628,-605.0849567651749,444416,4564.530195236206,0.0022882963659741056
4196.289,444672,29828,96.0,14,4632,,,,
4204.0645,445440,29846,96.0,14,4636,,,,
4204.0645,445440,29846,96.0,14,4640,,,,
4216.7217,446208,29864,96.0,14,4644,,,,
4216.7217,446208,29864,96.0,14,4648,,,,
4214.1626,446976,29969,96.0,14,4652,-605.1893667578697,446464,4590.188958525658,0.0022882963659741056
4214.1626,446976,29969,96.0,14,4656,,,,
4223.7476,447744,29987,96.0,14,4660,,,,
4223.7476,447744,29987,96.0,14,4664,,,,
4228.178,448512,30006,96.0,14,4668,,,,
4228.178,448512,30006,96.0,14,4672,,,,
4229.384,449280,30110,96.0,14,4676,-603.5672051310539,448512,4589.610421061516,0.0022882963659741056
4229.384,449280,30110,96.0,14,4680,,,,
4235.299,450048,30129,96.0,14,4684,,,,
4235.299,450048,30129,96.0,14,4688,,,,
4245.9243,450816,30235,96.0,14,4692,-600.965246617794,450560,4507.238712191582,0.0022882963659741056
4245.9243,450816,30235,96.0,14,4696,,,,
4233.8667,451584,30254,96.0,14,4700,,,,
4233.8667,451584,30254,96.0,14,4704,,,,
4218.3657,452352,30272,96.0,14,4708,,,,
4218.3657,452352,30272,96.0,14,4712,,,,
4225.3364,453120,30377,96.0,14,4716,-600.3767770528793,452608,4836.315106391907,0.0022882963659741056
4225.3364,453120,30377,96.0,14,4720,,,,
4231.9146,453888,30395,96.0,14,4724,,,,
4231.9146,453888,30395,96.0,14,4728,,,,
4241.8633,454656,30413,96.0,14,4732,,,,
4241.8633,454656,30413,96.0,14,4736,,,,
4244.3154,455424,30518,96.0,14,4740,-598.3706750273705,454656,4847.959890842438,0.0022882963659741056
4244.3154,455424,30518,96.0,14,4744,,,,
4255.0815,456192,30536,96.0,14,4748,,,,
4255.0815,456192,30536,96.0,14,4752,,,,
4262.12,456960,30641,96.0,14,4756,-598.8146550059319,456704,4668.6879144907,0.0022882963659741056
4262.12,456960,30641,96.0,14,4760,,,,
4259.7666,457728,30660,96.0,14,4764,,,,
4259.7666,457728,30660,96.0,14,4768,,,,
4270.3525,458496,30678,96.0,14,4772,,,,
4270.3525,458496,30678,96.0,14,4776,,,,
4266.417,459264,30783,96.0,14,4780,-597.852083325386,458752,4592.117933273315,0.0022882963659741056
4266.417,459264,30783,96.0,14,4784,,,,
4253.019,460032,30801,96.0,14,4788,,,,
4253.019,460032,30801,96.0,14,4792,,,,
4260.7646,460800,30819,96.0,14,4796,,,,
4260.7646,460800,30819,96.0,14,4800,,,,
4281.5576,461568,30924,96.0,14,4804,-593.1686960458755,460800,4505.195837497711,0.0022882963659741056
4281.5576,461568,30924,96.0,14,4808,,,,
4283.781,462336,30943,96.0,14,4812,,,,
4283.781,462336,30943,96.0,14,4816,,,,
4296.6836,463104,31047,96.0,14,4820,-593.0261135697365,462848,4333.877550244331,0.0022882963659741056
4296.6836,463104,31047,96.0,14,4824,,,,
4295.168,463872,31066,96.0,14,4828,,,,
4295.168,463872,31066,96.0,14,4832,,,,
4305.3022,464640,31084,96.0,14,4836,,,,
4305.3022,464640,31084,96.0,14,4840,,,,
4303.7085,465408,31189,96.0,14,4844,-595.2225058674812,464896,4321.761801481247,0.0022882963659741056
4303.7085,465408,31189,96.0,14,4848,,,,
4312.467,466176,31208,96.0,14,4852,,,,
4312.467,466176,31208,96.0,14,4856,,,,
4321.878,466944,31226,96.0,14,4860,,,,
4321.878,466944,31226,96.0,14,4864,,,,
4326.7236,467712,31331,96.0,14,4868,-594.5003284215927,466944,4474.199046492577,0.0022882963659741056
4326.7236,467712,31331,96.0,14,4872,,,,
4333.431,468480,31349,96.0,14,4876,,,,
4333.431,468480,31349,96.0,14,4880,,,,
4343.5913,469248,31454,96.0,14,4884,-594.9985181689262,468992,4474.561080932617,0.0022882963659741056
4343.5913,469248,31454,96.0,14,4888,,,,
4362.7407,470016,31472,96.0,14,4892,,,,
4362.7407,470016,31472,96.0,14,4896,,,,
4377.477,470784,31491,96.0,14,4900,,,,
4377.477,470784,31491,96.0,14,4904,,,,
4379.2256,471552,31595,96.0,14,4908,-593.8123517036438,471040,4503.66261446476,0.0022882963659741056
4379.2256,471552,31595,96.0,14,4912,,,,
4378.5786,472320,31613,96.0,14,4916,,,,
4378.5786,472320,31613,96.0,14,4920,,,,
4372.321,473088,31631,96.0,14,4924,,,,
4372.321,473088,31631,96.0,14,4928,,,,
4349.628,473856,31735,96.0,14,4932,-589.6710811257362,473088,4558.285740375519,0.0022882963659741056
4349.628,473856,31735,96.0,14,4936,,,,
4333.936,474624,31754,96.0,14,4940,,,,
4333.936,474624,31754,96.0,14,4944,,,,
4309.2026,475392,31859,96.0,14,4948,-592.6552621126175,475136,4574.322051048279,0.0022882963659741056
4309.2026,475392,31859,96.0,14,4952,,,,
4287.76,476160,31877,96.0,14,4956,,,,
4287.76,476160,31877,96.0,14,4960,,,,
4274.842,476928,31896,96.0,14,4964,,,,
4274.842,476928,31896,96.0,14,4968,,,,
4268.8823,477696,32001,96.0,14,4972,-595.9119343757629,477184,4578.717990636826,0.0022882963659741056
4268.8823,477696,32001,96.0,14,4976,,,,
4266.39,478464,32019,96.0,14,4980,,,,
4266.39,478464,32019,96.0,14,4984,,,,
4262.3115,479232,32038,96.0,14,4988,,,,
4262.3115,479232,32038,96.0,14,4992,,,,
4184.537,480000,32142,96.0,14,4996,-595.7758009433746,479232,4611.722413659096,0.0022882963659741056
4184.537,480000,32142,96.0,14,5000,,,,
4102.0757,480768,32160,96.0,14,5004,,,,
4102.0757,480768,32160,96.0,14,5008,,,,
4021.6157,481536,32266,96.0,14,5012,-580.4392837882042,481280,4747.071371912956,0.0022882963659741056
4021.6157,481536,32266,96.0,14,5016,,,,
4037.2905,482304,32284,96.0,14,5020,,,,
4037.2905,482304,32284,96.0,14,5024,,,,
4052.1292,483072,32302,96.0,14,5028,,,,
4052.1292,483072,32302,96.0,14,5032,,,,
4070.1821,483840,32407,96.0,14,5036,-580.3768136501312,483328,4630.743311405182,0.0022882963659741056
4070.1821,483840,32407,96.0,14,5040,,,,
4079.0166,484608,32425,96.0,14,5044,,,,
4079.0166,484608,32425,96.0,14,5048,,,,
4092.4834,485376,32443,96.0,14,5052,,,,
4092.4834,485376,32443,96.0,14,5056,,,,
4095.048,486144,32548,96.0,14,5060,-579.67624771595,485376,4433.134044289589,0.0022882963659741056
4095.048,486144,32548,96.0,14,5064,,,,
4115.0303,486912,32566,96.0,14,5068,,,,
4115.0303,486912,32566,96.0,14,5072,,,,
4122.7124,487680,32671,96.0,14,5076,-581.5286514759064,487424,4335.407763957977,0.0022882963659741056
4122.7124,487680,32671,96.0,14,5080,,,,
4100.847,488448,32689,96.0,14,5084,,,,
4100.847,488448,32689,96.0,14,5088,,,,
4115.9805,489216,32708,96.0,14,5092,,,,
4115.9805,489216,32708,96.0,14,5096,,,,
4181.295,489984,32813,96.0,14,5100,-578.8549556136131,489472,4314.186291575432,0.0022882963659741056
4181.295,489984,32813,96.0,14,5104,,,,
4239.4004,490752,32831,96.0,14,5108,,,,
4239.4004,490752,32831,96.0,14,5112,,,,
4268.2817,491520,32850,96.0,14,5116,,,,
4268.2817,491520,32850,96.0,14,5120,,,,
4280.399,492288,32954,96.0,14,5124,-574.644101023674,491520,4143.366945147514,0.0022882963659741056
4280.399,492288,32954,96.0,14,5128,,,,
4294.18,493056,32973,96.0,14,5132,,,,
4294.18,493056,32973,96.0,14,5136,,,,
4312.921,493824,33077,96.0,14,5140,-579.6621631383896,493568,4083.3953182697296,0.0022882963659741056
4312.921,493824,33077,96.0,14,5144,,,,
4322.049,494592,33095,96.0,14,5148,,,,
4322.049,494592,33095,96.0,14,5152,,,,
4336.8687,495360,33114,96.0,14,5156,,,,
4336.8687,495360,33114,96.0,14,5160,,,,
4358.599,496128,33218,96.0,14,5164,-582.0766997337341,495616,4388.773565411568,0.0022882963659741056
4358.599,496128,33218,96.0,14,5168,,,,
4351.8823,496896,33237,96.0,14,5172,,,,
4351.8823,496896,33237,96.0,14,5176,,,,
4377.634,497664,33255,96.0,14,5180,,,,
4377.634,497664,33255,96.0,14,5184,,,,
4385.9507,498432,33361,96.0,14,5188,-578.6225191950798,497664,4783.387805700302,0.0022882963659741056
4385.9507,498432,33361,96.0,14,5192,,,,
4391.186,499200,33379,96.0,14,5196,,,,
4391.186,499200,33379,96.0,14,5200,,,,
4376.144,499968,33484,96.0,14,5204,-573.2426842451096,499712,5632.813649892807,0.0022882963659741056
4376.144,499968,33484,96.0,14,5208,,,,
4383.5376,500736,33502,96.0,14,5212,,,,
4383.5376,500736,33502,96.0,14,5216,,,,
4374.7983,501504,33520,96.0,14,5220,,,,
4374.7983,501504,33520,96.0,14,5224,,,,
4347.8496,502272,33625,96.0,14,5228,-563.6022730469704,501760,6091.98937857151,0.0022882963659741056
4347.8496,502272,33625,96.0,14,5232,,,,
4337.1655,503040,33644,96.0,14,5236,,,,
4337.1655,503040,33644,96.0,14,5240,,,,
4334.0117,503808,33662,96.0,14,5244,,,,
4334.0117,503808,33662,96.0,14,5248,,,,
4313.666,504576,33768,96.0,14,5252,-561.3120198249817,503808,5154.0897871255875,0.0022882963659741056
4313.666,504576,33768,96.0,14,5256,,,,
4292.848,505344,33787,96.0,14,5260,,,,
4292.848,505344,33787,96.0,14,5264,,,,
4288.967,506112,33892,96.0,14,5268,-564.9175066947937,505856,4850.8622987270355,0.0022882963659741056
4288.967,506112,33892,96.0,14,5272,,,,
4270.3247,506880,33910,96.0,14,5276,,,,
4270.3247,506880,33910,96.0,14,5280,,,,
4258.331,507648,33929,96.0,14,5284,,,,
4258.331,507648,33929,96.0,14,5288,,,,
4269.121,508416,34033,96.0,14,5292,-566.4404318928719,507904,4568.633510828018,0.0022882963659741056
4269.121,508416,34033,96.0,14,5296,,,,
4292.807,509184,34052,96.0,14,5300,,,,
4292.807,509184,34052,96.0,14,5304,,,,
4320.93,509952,34070,96.0,14,5308,,,,
4320.93,509952,34070,96.0,14,5312,,,,
4332.1797,510720,34175,96.0,14,5316,-571.7165512442589,509952,4097.826491594315,0.0022882963659741056
4332.1797,510720,34175,96.0,14,5320,,,,
4352.257,511488,34194,96.0,14,5324,,,,
4352.257,511488,34194,96.0,14,5328,,,,
4368.231,512256,34298,96.0,14,5332,-585.9379213452339,512000,3960.771178483963,0.0022882963659741056
4368.231,512256,34298,96.0,14,5336,,,,
4365.4126,513024,34316,96.0,14,5340,,,,
4365.4126,513024,34316,96.0,14,5344,,,,
4378.1,513792,34335,96.0,14,5348,,,,
4378.1,513792,34335,96.0,14,5352,,,,
4388.152,514560,34440,96.0,14,5356,-589.4603353142738,514048,3996.640006661415,0.0022882963659741056
4388.152,514560,34440,96.0,14,5360,,,,
4395.6924,515328,34458,96.0,14,5364,,,,
4395.6924,515328,34458,96.0,14,5368,,,,
4412.1357,516096,34476,96.0,14,5372,,,,
4412.1357,516096,34476,96.0,14,5376,,,,
4401.2217,516864,34580,96.0,14,5380,-585.4356384277344,516096,4062.1951645612717,0.0022882963659741056
4401.2217,516864,34580,96.0,14,5384,,,,
4376.1245,517632,34599,96.0,14,5388,,,,
4376.1245,517632,34599,96.0,14,5392,,,,
4349.3486,518400,34703,96.0,14,5396,-577.7225661277771,518144,3664.771652817726,0.0022882963659741056
4349.3486,518400,34703,96.0,14,5400,,,,
4346.5137,519168,34721,96.0,14,5404,,,,
4346.5137,519168,34721,96.0,14,5408,,,,
4350.17,519936,34740,96.0,14,5412,,,,
4350.17,519936,34740,96.0,14,5416,,,,
4338.6724,520704,34845,96.0,14,5420,-580.7265679240227,520192,3660.8857967853546,0.0022882963659741056
4338.6724,520704,34845,96.0,14,5424,,,,
4333.7427,521472,34863,96.0,14,5428,,,,
4333.7427,521472,34863,96.0,14,5432,,,,
4324.709,522240,34881,96.0,14,5436,,,,
4324.709,522240,34881,96.0,14,5440,,,,
4336.0312,523008,34985,96.0,14,5444,-578.0512475967407,522240,3495.2343302965164,0.0022882963659741056
4336.0312,523008,34985,96.0,14,5448,,,,
4341.283,523776,35004,96.0,14,5452,,,,
4341.283,523776,35004,96.0,14,5456,,,,
4350.7495,524544,35108,96.0,14,5460,-582.2570651173592,524288,3583.1139892339706,0.0022882963659741056
4350.7495,524544,35108,96.0,14,5464,,,,
4359.272,525312,35126,96.0,14,5468,,,,
4359.272,525312,35126,96.0,14,5472,,,,
4381.049,526080,35145,96.0,14,5476,,,,
4381.049,526080,35145,96.0,14,5480,,,,
4407.3696,526848,35249,96.0,14,5484,-576.1151070594788,526336,3640.4398090839386,0.0022882963659741056
4407.3696,526848,35249,96.0,14,5488,,,,
4431.6626,527616,35268,96.0,14,5492,,,,
4431.6626,527616,35268,96.0,14,5496,,,,
4433.4683,528384,35286,96.0,14,5500,,,,
4433.4683,528384,35286,96.0,14,5504,,,,
4425.103,529152,35391,96.0,14,5508,-564.124071598053,528384,3455.8639318943024,0.0022882963659741056
4425.103,529152,35391,96.0,14,5512,,,,
4406.0044,529920,35409,96.0,14,5516,,,,
4406.0044,529920,35409,96.0,14,5520,,,,
4401.926,530688,35514,96.0,14,5524,-563.4492787122726,530432,3284.685000538826,0.0022882963659741056
4401.926,530688,35514,96.0,14,5528,,,,
4408.361,531456,35532,96.0,14,5532,,,,
4408.361,531456,35532,96.0,14,5536,,,,
4414.4043,532224,35551,96.0,14,5540,,,,
4414.4043,532224,35551,96.0,14,5544,,,,
4412.7793,532992,35656,96.0,14,5548,-569.7939437031746,532480,3134.255438566208,0.0022882963659741056
4412.7793,532992,35656,96.0,14,5552,,,,
4412.942,533760,35674,96.0,14,5556,,,,
4412.942,533760,35674,96.0,14,5560,,,,
4407.1484,534528,35693,96.0,14,5564,,,,
4407.1484,534528,35693,96.0,14,5568,,,,
4392.893,535296,35797,96.0,14,5572,-572.7996158599854,534528,3128.4265098571777,0.0022882963659741056
4392.893,535296,35797,96.0,14,5576,,,,
4389.3154,536064,35816,96.0,14,5580,,,,
4389.3154,536064,35816,96.0,14,5584,,,,
4383.9414,536832,35920,96.0,14,5588,-584.5049813985825,536576,3580.8178001642227,0.0022882963659741056
4383.9414,536832,35920,96.0,14,5592,,,,
4372.6367,537600,35939,96.0,14,5596,,,,
4372.6367,537600,35939,96.0,14,5600,,,,
4360.646,538368,35957,96.0,14,5604,,,,
4360.646,538368,35957,96.0,14,5608,,,,
4354.6875,539136,36062,96.0,14,5612,-579.830807864666,538624,4179.33915913105,0.0022882963659741056
4354.6875,539136,36062,96.0,14,5616,,,,
4343.2085,539904,36081,96.0,14,5620,,,,
4343.2085,539904,36081,96.0,14,5624,,,,
4308.871,540672,36100,96.0,14,5628,,,,
4308.871,540672,36100,96.0,14,5632,,,,
4258.017,541440,36206,96.0,14,5636,-562.8994413018227,540672,3825.273273706436,0.0022882963659741056
4258.017,541440,36206,96.0,14,5640,,,,
4240.2734,542208,36224,96.0,14,5644,,,,
4240.2734,542208,36224,96.0,14,5648,,,,
4205.7954,542976,36330,96.0,14,5652,-553.23763859272,542720,3566.5497328042984,0.0022882963659741056
4205.7954,542976,36330,96.0,14,5656,,,,
4151.0312,543744,36348,96.0,14,5660,,,,
4151.0312,543744,36348,96.0,14,5664,,,,
4097.418,544512,36366,96.0,14,5668,,,,
4097.418,544512,36366,96.0,14,5672,,,,
4098.3154,545280,36471,96.0,14,5676,-546.2040091753006,544768,3380.246345639229,0.0022882963659741056
4098.3154,545280,36471,96.0,14,5680,,,,
4106.805,546048,36489,96.0,14,5684,,,,
4106.805,546048,36489,96.0,14,5688,,,,
4134.1934,546816,36507,96.0,14,5692,,,,
4134.1934,546816,36507,96.0,14,5696,,,,
4155.8364,547584,36612,96.0,14,5700,-550.4781741499901,546816,3188.053304672241,0.0022882963659741056
4155.8364,547584,36612,96.0,14,5704,,,,
