time/time_elapsed,time/fps,time/total_timesteps,time/iterations,train/approx_kl,train/value_loss,train/explained_variance,train/n_updates,train/clip_range,train/loss,train/policy_gradient_loss,train/std,train/clip_fraction,train/entropy_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean
8301,37,313088,4892,0.00011135172,24185.854077148437,0.22781050205230713,24455,0.2,2366.188232421875,-0.0026093482971191405,95.49378204345703,0.0,-62.3884370803833,0.0013647642264479798,96.0,2977.9785
8303,37,313152,4893,0.00021165144,24031.631982421874,0.44086700677871704,24460,0.2,6797.3212890625,-0.0017811594530940055,95.58490753173828,0.0,-62.39292469024658,0.0013647642264479798,96.0,2977.9785
8304,37,313216,4894,0.0001552822,89388.2603515625,0.1505265235900879,24465,0.2,15406.5458984375,2.578222192823887e-05,95.7166976928711,0.0,-62.4062915802002,0.0013647642264479798,96.0,2977.9785
8306,37,313280,4895,4.7354028e-05,21490.373974609374,-0.1206507682800293,24470,0.2,2096.1005859375,-0.0010652597062289714,95.85466003417969,0.0,-62.41309299468994,0.0013647642264479798,96.0,2977.9785
8308,37,313344,4896,0.0004936587,15994.342230224609,-0.2813061475753784,24475,0.2,1074.238525390625,-0.005173988780006767,96.4081039428711,0.0,-62.43017349243164,0.0013647642264479798,96.0,2942.9316
8309,37,313408,4897,0.0006927727,7454.709832763672,-2.9495742321014404,24480,0.2,1138.2578125,-0.004059825371950865,96.5980453491211,0.0,-62.478096389770506,0.0013647642264479798,96.0,2942.9316
8311,37,313472,4898,0.001505442,7999.178479003906,0.19893032312393188,24485,0.2,1878.367919921875,-0.006101111322641373,97.10631561279297,0.003125,-62.519364547729495,0.0013647642264479798,96.0,2942.9316
8313,37,313536,4899,0.000754185,13590.285852050782,-0.3739064931869507,24490,0.2,685.2700805664062,-0.005011439090594649,97.81986999511719,0.0,-62.561181449890135,0.0013647642264479798,96.0,2942.9316
8315,37,313600,4900,0.00040253624,30024.141967773438,0.31249505281448364,24495,0.2,5308.74072265625,-0.0024195149191655217,98.29313659667969,0.0,-62.60295791625977,0.0013647642264479798,96.0,2942.9316
8316,37,313664,4901,6.5082684e-05,42210.58110351562,0.6798159778118134,24500,0.2,7259.32080078125,0.00011824769899249077,98.41883087158203,0.0,-62.635078811645506,0.0013647642264479798,96.0,2942.9316
8318,37,313728,4902,0.00037576538,31609.699755859376,0.8394265025854111,24505,0.2,8383.939453125,-0.004679936543107032,98.52849578857422,0.0,-62.647390365600586,0.0013647642264479798,96.0,2942.9316
8320,37,313792,4903,0.0005313102,15385.96240234375,0.8960096538066864,24510,0.2,3137.370849609375,-0.004748102743178606,98.85059356689453,0.0,-62.66576442718506,0.0013647642264479798,96.0,2942.9316
8321,37,313856,4904,0.00040278677,52853.123046875,0.6024901568889618,24515,0.2,7065.9833984375,-0.004781608376652003,99.19856262207031,0.0,-62.68302917480469,0.0013647642264479798,96.0,2942.9316
8323,37,313920,4905,0.00012974255,65125.35581054688,0.5494361519813538,24520,0.2,16981.861328125,-0.0028383969329297543,99.40729522705078,0.0,-62.69367027282715,0.0013647642264479798,96.0,2942.9316
8325,37,313984,4906,5.399622e-05,182865.996484375,0.42073923349380493,24525,0.2,39115.24609375,-0.0013247189577668904,99.51866912841797,0.0,-62.704764938354494,0.0013647642264479798,96.0,2942.9316
8326,37,314048,4907,0.00015780795,50333.87587890625,-2.629883289337158,24530,0.2,1473.25830078125,-0.0020057552726939322,99.53524780273438,0.0,-62.7101863861084,0.0013647642264479798,96.0,2942.9316
8328,37,314112,4908,0.004513016,1541.1814178466798,0.1050255298614502,24535,0.2,148.5139617919922,-0.011213717237114906,101.0914306640625,0.00625,-62.75011386871338,0.0013647642264479798,96.0,2939.0835
8330,37,314176,4909,0.0027111508,2743.9058319091796,-0.506088376045227,24540,0.2,538.9873657226562,-0.00543002812191844,102.61670684814453,0.0,-62.9061222076416,0.0013647642264479798,96.0,2939.0835
8331,37,314240,4910,0.0019042483,8859.1203125,-0.22099661827087402,24545,0.2,1316.697021484375,-0.006727561529260129,103.21476745605469,0.00625,-62.97439956665039,0.0013647642264479798,96.0,2939.0835
8333,37,314304,4911,0.00017494988,20342.229638671874,-0.025532960891723633,24550,0.2,2772.3134765625,0.0004190729465335608,103.41149139404297,0.0,-63.02163524627686,0.0013647642264479798,96.0,2939.0835
8335,37,314368,4912,8.505676e-05,107010.56328125,0.21381163597106934,24555,0.2,52662.3203125,0.0009223037399351597,103.52050018310547,0.0,-63.03014278411865,0.0013647642264479798,96.0,2939.0835
8336,37,314432,4913,1.2998469e-05,108138.245703125,-0.2142876386642456,24560,0.2,11802.6865234375,-0.0011689063627272843,103.54541015625,0.0,-63.03430614471436,0.0013647642264479798,96.0,2939.0835
8338,37,314496,4914,0.00012255087,22111.409252929687,0.6018452346324921,24565,0.2,3866.094482421875,-0.001974737737327814,103.4685287475586,0.0,-63.03515453338623,0.0013647642264479798,96.0,2939.0835
8340,37,314560,4915,9.595137e-05,31586.459228515625,0.5931341648101807,24570,0.2,4110.56884765625,-0.0018605730962008237,103.31592559814453,0.0,-63.027396011352536,0.0013647642264479798,96.0,2939.0835
8341,37,314624,4916,0.00011527073,64363.24375,0.5802413821220398,24575,0.2,9759.4072265625,-0.0011164560914039613,103.1774673461914,0.0,-63.014956665039065,0.0013647642264479798,96.0,2939.0835
8343,37,314688,4917,0.0002468396,50316.136328125,0.7087318003177643,24580,0.2,8062.14990234375,-0.00374816358089447,102.9218978881836,0.0,-63.00723075866699,0.0013647642264479798,96.0,2939.0835
8345,37,314752,4918,5.2005053e-05,132509.1751953125,-0.061299681663513184,24585,0.2,29340.75,9.813085198402405e-05,102.79102325439453,0.0,-63.00119915008545,0.0013647642264479798,96.0,2939.0835
8346,37,314816,4919,6.613508e-05,27260.223486328126,-0.8388289213180542,24590,0.2,1017.5423583984375,-0.0019580469932407142,102.7100601196289,0.0,-63.00229148864746,0.0013647642264479798,96.0,2939.0835
8348,37,314880,4920,0.0013184557,3944.5189453125,0.5789198875427246,24595,0.2,799.9758911132812,-0.00623907339759171,102.70520782470703,0.003125,-63.00742073059082,0.0013647642264479798,96.0,2961.5684
8350,37,314944,4921,0.00074382965,5501.610461425781,-0.721449613571167,24600,0.2,603.974609375,-0.0030069771222770215,103.0169448852539,0.0,-63.045766258239745,0.0013647642264479798,96.0,2961.5684
8351,37,315008,4922,0.0004973877,14349.12021484375,-0.9912217855453491,24605,0.2,4416.82373046875,-0.004558052727952599,103.11597442626953,0.0,-63.05773868560791,0.0013647642264479798,96.0,2961.5684
8353,37,315072,4923,0.00054800976,10803.911938476562,0.5375223755836487,24610,0.2,1446.726318359375,-0.0050175888929516075,103.04975891113281,0.0,-63.07027816772461,0.0013647642264479798,96.0,2961.5684
8355,37,315136,4924,0.0002433816,98821.63784179688,0.17674779891967773,24615,0.2,34855.375,-0.0015808271244168281,103.06513977050781,0.0,-63.085263633728026,0.0013647642264479798,96.0,2961.5684
8356,37,315200,4925,2.8141774e-05,57139.873828125,-0.3963308334350586,24620,0.2,18339.255859375,-0.0006501304917037487,103.12959289550781,0.0,-63.093624687194826,0.0013647642264479798,96.0,2961.5684
8358,37,315264,4926,4.678592e-05,22807.20163574219,0.42923688888549805,24625,0.2,4648.32666015625,-0.001502886973321438,103.32736206054688,0.0,-63.09920806884766,0.0013647642264479798,96.0,2961.5684
8360,37,315328,4927,9.164866e-05,36606.10361328125,-0.3214535713195801,24630,0.2,6038.47265625,-0.0016395177692174912,103.4599838256836,0.0,-63.113295555114746,0.0013647642264479798,96.0,2961.5684
8361,37,315392,4928,7.835869e-05,25471.110546875,0.4362986087799072,24635,0.2,6020.427734375,-0.002391985943540931,103.73363494873047,0.0,-63.12141933441162,0.0013647642264479798,96.0,2961.5684
8363,37,315456,4929,9.52892e-05,25304.0513671875,0.6420895755290985,24640,0.2,3825.488525390625,-0.000954955630004406,103.80923461914062,0.0,-63.13750514984131,0.0013647642264479798,96.0,2961.5684
8365,37,315520,4930,3.1507574e-05,135014.4181640625,-1.5472614765167236,24645,0.2,33507.41796875,0.0006716378964483738,103.72567749023438,0.0,-63.138177680969235,0.0013647642264479798,96.0,2961.5684
8366,37,315584,4931,0.000596514,28630.33479003906,-12.491342544555664,24650,0.2,8992.0849609375,-0.0047002199571579695,103.753662109375,0.0,-63.14230308532715,0.0013647642264479798,96.0,2961.5684
8368,37,315648,4932,0.0077076983,1364.041439819336,-0.10127007961273193,24655,0.2,281.86492919921875,-0.011820806562900544,102.93360137939453,0.025,-63.171692848205566,0.0013647642264479798,96.0,2924.3018
8370,37,315712,4933,0.0033185892,1586.186198425293,-0.340908408164978,24660,0.2,126.93572235107422,-0.010300155868753791,100.74003601074219,0.003125,-63.19282550811768,0.0013647642264479798,96.0,2924.3018
8371,37,315776,4934,0.0037199277,14349.401879882813,-0.024078965187072754,24665,0.2,2300.923583984375,-0.012770569883286953,99.4588623046875,0.003125,-63.05414524078369,0.0013647642264479798,96.0,2924.3018
8373,37,315840,4935,0.00022650603,17130.869580078124,0.05668509006500244,24670,0.2,7945.97705078125,-0.002023386675864458,99.32649230957031,0.0,-63.01771259307861,0.0013647642264479798,96.0,2924.3018
8375,37,315904,4936,4.171487e-05,120983.59189453124,-1.528627872467041,24675,0.2,15913.240234375,-0.001156259304843843,99.26676940917969,0.0,-62.99963092803955,0.0013647642264479798,96.0,2924.3018
8376,37,315968,4937,0.00015096553,18801.894909667968,0.32933861017227173,24680,0.2,2155.221435546875,-0.0030107389902696013,99.34845733642578,0.0,-63.00150051116943,0.0013647642264479798,96.0,2924.3018
8378,37,316032,4938,0.0001961505,51146.62138671875,0.5497386753559113,24685,0.2,11341.8115234375,-0.0030279545113444327,99.4425277709961,0.0,-63.02520389556885,0.0013647642264479798,96.0,2924.3018
8380,37,316096,4939,0.00042215642,27391.276440429687,0.827931672334671,24690,0.2,2349.53466796875,-0.005387786263599992,99.67581176757812,0.0,-63.03626480102539,0.0013647642264479798,96.0,2924.3018
8381,37,316160,4940,0.00020026602,29076.93098754883,0.8832628652453423,24695,0.2,718.7286987304688,-0.002214791113510728,99.83843231201172,0.0,-63.054315376281735,0.0013647642264479798,96.0,2924.3018
8383,37,316224,4941,0.00015782751,28225.924267578124,0.8094182908535004,24700,0.2,6506.45703125,-0.002629283186979592,99.8193130493164,0.0,-63.062200927734374,0.0013647642264479798,96.0,2924.3018
8385,37,316288,4942,6.891508e-05,209970.47890625,-3.0383048057556152,24705,0.2,46059.796875,0.0012667538598179818,99.78616333007812,0.0,-63.07406768798828,0.0013647642264479798,96.0,2924.3018
8386,37,316352,4943,0.00048389565,13035.4552734375,-1.827286958694458,24710,0.2,2894.801513671875,-0.005172936664894223,99.9307861328125,0.0,-63.08299293518066,0.0013647642264479798,96.0,2924.3018
8388,37,316416,4944,0.0010457635,11263.54794921875,-1.2540380954742432,24715,0.2,656.666259765625,-0.0042357688769698145,100.3502197265625,0.0,-63.099637794494626,0.0013647642264479798,96.0,2892.0254
8390,37,316480,4945,0.003473238,4363.389584350586,-0.17599248886108398,24720,0.2,635.9141235351562,-0.008538520708680154,99.64081573486328,0.00625,-63.09808769226074,0.0013647642264479798,96.0,2892.0254
8391,37,316544,4946,0.0027223732,6879.471002197266,0.2143646478652954,24725,0.2,1662.163818359375,-0.0033740254119038584,99.35082244873047,0.00625,-63.04489402770996,0.0013647642264479798,96.0,2892.0254
8393,37,316608,4947,0.00087773893,11447.874230957032,0.603308230638504,24730,0.2,3105.795166015625,-0.00505308392457664,99.6102066040039,0.0,-63.04511203765869,0.0013647642264479798,96.0,2892.0254
8395,37,316672,4948,0.0001414679,199898.80703125,-1.6449241638183594,24735,0.2,60545.68359375,-0.0018719390267506243,99.70590209960938,0.0,-63.063369560241696,0.0013647642264479798,96.0,2892.0254
8396,37,316736,4949,4.843343e-05,60974.525390625,-0.2616778612136841,24740,0.2,17633.052734375,-0.0018113549798727036,99.7964096069336,0.0,-63.0703628540039,0.0013647642264479798,96.0,2892.0254
8398,37,316800,4950,0.00011877343,25660.2220703125,0.5968002080917358,24745,0.2,3216.094970703125,-0.00268296105787158,99.91138458251953,0.0,-63.08138484954834,0.0013647642264479798,96.0,2892.0254
8400,37,316864,4951,0.00014073402,22260.423193359376,0.7544911354780197,24750,0.2,4347.466796875,-0.003511518519371748,100.09656524658203,0.0,-63.098417091369626,0.0013647642264479798,96.0,2892.0254
8402,37,316928,4952,6.4674765e-05,44055.43210449219,0.7844542115926743,24755,0.2,2469.634521484375,-0.000649256631731987,100.18109893798828,0.0,-63.11869525909424,0.0013647642264479798,96.0,2892.0254
8403,37,316992,4953,5.96717e-05,24200.066821289063,0.7311895191669464,24760,0.2,2269.91552734375,-0.001966520817950368,100.22671508789062,0.0,-63.12662544250488,0.0013647642264479798,96.0,2892.0254
8405,37,317056,4954,4.265271e-05,42814.18471679687,0.3874068260192871,24765,0.2,8762.9931640625,-0.0001610588515177369,100.22103881835938,0.0,-63.12655239105224,0.0013647642264479798,96.0,2892.0254
8407,37,317120,4955,0.000103165396,60389.95600585938,0.4012534022331238,24770,0.2,17386.869140625,-0.003265802934765816,100.24678039550781,0.0,-63.12321853637695,0.0013647642264479798,96.0,2892.0254
8408,37,317184,4956,0.00010924786,33487.888659667966,0.6119730770587921,24775,0.2,12276.4267578125,3.609707346186042e-05,100.2573471069336,0.0,-63.13038673400879,0.0013647642264479798,96.0,2893.3293
8410,37,317248,4957,0.0022842782,34532.97579345703,-14.532614707946777,24780,0.2,7027.76513671875,-0.0051474136300385,100.67919158935547,0.003125,-63.13951110839844,0.0013647642264479798,96.0,2893.3293
8412,37,317312,4958,0.0011396082,21956.79708251953,0.28908246755599976,24785,0.2,10590.1259765625,-0.002928359154611826,100.84130859375,0.0,-63.22535076141357,0.0013647642264479798,96.0,2893.3293
8413,37,317376,4959,0.0002700677,22869.16911621094,0.6330067217350006,24790,0.2,2249.4375,-0.0030903861857950687,100.98894500732422,0.0,-63.24955310821533,0.0013647642264479798,96.0,2893.3293
8415,37,317440,4960,7.335376e-05,81950.07138671874,-0.16074645519256592,24795,0.2,18509.923828125,0.0005951940082013607,101.11286163330078,0.0,-63.26329040527344,0.0013647642264479798,96.0,2893.3293
8417,37,317504,4961,2.7963892e-05,53527.24091796875,0.558798611164093,24800,0.2,10077.2763671875,-0.0012610309990122915,101.1783447265625,0.0,-63.2677562713623,0.0013647642264479798,96.0,2893.3293
8418,37,317568,4962,0.00014815293,28781.234228515626,0.8172602355480194,24805,0.2,5324.06689453125,-0.0026774078607559202,101.35674285888672,0.0,-63.278404808044435,0.0013647642264479798,96.0,2893.3293
8420,37,317632,4963,7.193349e-05,33663.88872070312,0.8628477603197098,24810,0.2,7996.5458984375,-0.0008057683706283569,101.43541717529297,0.0,-63.29702587127686,0.0013647642264479798,96.0,2893.3293
8422,37,317696,4964,4.978478e-05,41112.89829101563,0.804125964641571,24815,0.2,14958.96875,-0.001521690608933568,101.49540710449219,0.0,-63.30078773498535,0.0013647642264479798,96.0,2893.3293
8423,37,317760,4965,4.0234067e-05,45076.90239257812,0.6753330528736115,24820,0.2,3949.9560546875,-0.0005309493280947208,101.532958984375,0.0,-63.30586395263672,0.0013647642264479798,96.0,2893.3293
8425,37,317824,4966,3.3324584e-05,79588.6595703125,-0.033240556716918945,24825,0.2,10793.32421875,-0.00014352714642882348,101.49494171142578,0.0,-63.31280517578125,0.0013647642264479798,96.0,2893.3293
8427,37,317888,4967,5.6302175e-05,30576.111865234376,-0.20989453792572021,24830,0.2,4015.559814453125,-0.0017453639768064022,101.44734191894531,0.0,-63.3139986038208,0.0013647642264479798,96.0,2893.3293
8428,37,317952,4968,0.000115220435,11361.369921875,-0.8502721786499023,24835,0.2,1123.2957763671875,-0.0018898637965321541,101.54534149169922,0.0,-63.315757751464844,0.0013647642264479798,96.0,2879.7297
8430,37,318016,4969,0.0029385695,3900.266632080078,-1.5236396789550781,24840,0.2,1021.1441040039062,-0.006775278516579419,101.5946273803711,0.0125,-63.34296436309815,0.0013647642264479798,96.0,2879.7297
8432,37,318080,4970,0.0006310409,31500.993798828124,0.4747559428215027,24845,0.2,13220.728515625,-0.0021949675399810077,101.71417999267578,0.0,-63.36289329528809,0.0013647642264479798,96.0,2879.7297
8433,37,318144,4971,0.0011401046,14335.407946777344,0.626835286617279,24850,0.2,512.265380859375,-0.008455530647188425,102.12898254394531,0.0,-63.391391563415525,0.0013647642264479798,96.0,2879.7297
8435,37,318208,4972,0.00019998383,54179.50419921875,0.5151874721050262,24855,0.2,6548.02392578125,-0.00015028719790279865,102.43511199951172,0.0,-63.42009010314941,0.0013647642264479798,96.0,2879.7297
8437,37,318272,4973,2.7150847e-05,88410.3984375,0.5124971866607666,24860,0.2,16802.193359375,-0.0011909832246601582,102.521728515625,0.0,-63.42452392578125,0.0013647642264479798,96.0,2879.7297
8439,37,318336,4974,4.161056e-05,22629.134130859376,0.8310412913560867,24865,0.2,3485.944091796875,-0.001430264115333557,102.5313949584961,0.0,-63.43093070983887,0.0013647642264479798,96.0,2879.7297
8440,37,318400,4975,4.9759634e-05,60882.353515625,0.7695250511169434,24870,0.2,8923.8994140625,-0.0004656377248466015,102.53569030761719,0.0,-63.437333297729495,0.0013647642264479798,96.0,2879.7297
8442,37,318464,4976,0.00011629611,34457.57231445312,0.8206150382757187,24875,0.2,8577.908203125,-0.0025678549893200396,102.452880859375,0.0,-63.43974628448486,0.0013647642264479798,96.0,2879.7297
8444,37,318528,4977,0.00024147052,14056.136059570312,0.888652928173542,24880,0.2,1821.1329345703125,-0.003109531104564667,102.44933319091797,0.0,-63.44719562530518,0.0013647642264479798,96.0,2879.7297
8445,37,318592,4978,4.896894e-05,106911.1779296875,0.5113075077533722,24885,0.2,31593.748046875,-0.00019517135806381702,102.52204132080078,0.0,-63.46065559387207,0.0013647642264479798,96.0,2879.7297
8447,37,318656,4979,0.00016259495,11460.84718017578,0.1223645806312561,24890,0.2,1324.467041015625,-0.0029451380018144847,102.46039581298828,0.0,-63.4638952255249,0.0013647642264479798,96.0,2879.7297
8449,37,318720,4980,0.000743133,3317.713607788086,0.5662615895271301,24895,0.2,1029.096435546875,-0.00432842830196023,103.05586242675781,0.0,-63.474314308166505,0.0013647642264479798,96.0,2848.4778
8450,37,318784,4981,0.004807216,2993.158982849121,-0.07235610485076904,24900,0.2,678.4746704101562,-0.012553876731544733,103.84424591064453,0.0125,-63.559267616271974,0.0013647642264479798,96.0,2848.4778
8452,37,318848,4982,0.0012688991,37621.823046875,0.5380128920078278,24905,0.2,19549.421875,2.941037528216839e-05,104.07990264892578,0.0,-63.561436080932616,0.0013647642264479798,96.0,2848.4778
8454,37,318912,4983,0.00020925328,21608.52244873047,0.5431250929832458,24910,0.2,7272.736328125,-0.0028415816836059094,104.09722137451172,0.0,-63.56009216308594,0.0013647642264479798,96.0,2848.4778
8455,37,318976,4984,5.3090043e-05,41439.79560546875,0.3656001687049866,24915,0.2,12619.888671875,-0.0009525162633508444,104.12439727783203,0.0,-63.558378028869626,0.0013647642264479798,96.0,2848.4778
8457,37,319040,4985,3.6133453e-05,48710.77060546875,0.6574206054210663,24920,0.2,9937.93359375,-0.0008424462983384728,104.22565460205078,0.0,-63.561269760131836,0.0013647642264479798,96.0,2848.4778
8459,37,319104,4986,0.0001508221,43228.273828125,0.6862219274044037,24925,0.2,9098.9814453125,-0.0033468371257185936,104.24671173095703,0.0,-63.56466236114502,0.0013647642264479798,96.0,2848.4778
8460,37,319168,4987,9.166915e-05,33008.23208007812,0.6503886878490448,24930,0.2,10179.4560546875,-0.0016753464937210084,104.15599822998047,0.0,-63.55988311767578,0.0013647642264479798,96.0,2848.4778
8462,37,319232,4988,5.85597e-05,47625.8560546875,0.6018728315830231,24935,0.2,11860.1962890625,-0.00037718061357736585,104.14098358154297,0.0,-63.56076374053955,0.0013647642264479798,96.0,2848.4778
8464,37,319296,4989,0.00015612226,66348.4087890625,0.4977571368217468,24940,0.2,20890.3515625,-0.0019259518943727017,104.25684356689453,0.0,-63.57365493774414,0.0013647642264479798,96.0,2848.4778
8466,37,319360,4990,2.669543e-05,116564.8701171875,0.23227906227111816,24945,0.2,28196.44140625,1.2856326065957546e-05,104.34403991699219,0.0,-63.59076709747315,0.0013647642264479798,96.0,2848.4778
8467,37,319424,4991,2.854783e-05,31389.488525390625,0.7287773489952087,24950,0.2,1988.956787109375,-0.0011672589695081114,104.32026672363281,0.0,-63.59588184356689,0.0013647642264479798,96.0,2848.4778
8469,37,319488,4992,9.0476125e-05,38910.06633300781,-2.0969417095184326,24955,0.2,19138.140625,-0.0006207628641277552,104.49226379394531,0.0,-63.60145606994629,0.0013647642264479798,96.0,2888.4998
8471,37,319552,4993,0.00558134,3676.822244262695,-1.605074405670166,24960,0.2,788.4998779296875,-0.021035979595035316,104.65922546386719,0.0125,-63.62245960235596,0.0013647642264479798,96.0,2888.4998
8472,37,319616,4994,0.0040232018,14222.026489257812,0.3350676894187927,24965,0.2,998.3198852539062,-0.004716809280216694,104.56633758544922,0.0125,-63.65216178894043,0.0013647642264479798,96.0,2888.4998
8474,37,319680,4995,0.00019506458,19478.06950683594,-0.3848341703414917,24970,0.2,1630.0687255859375,-0.002480908203870058,104.5683822631836,0.0,-63.668775749206546,0.0013647642264479798,96.0,2888.4998
8476,37,319744,4996,3.230013e-05,77607.1689453125,0.3216117024421692,24975,0.2,26524.01171875,-9.062385652214289e-05,104.53974914550781,0.0,-63.66493263244629,0.0013647642264479798,96.0,2888.4998
8477,37,319808,4997,7.1218237e-06,76192.47978515625,0.05894887447357178,24980,0.2,9256.251953125,-0.00022782450541853906,104.5490951538086,0.0,-63.662337112426755,0.0013647642264479798,96.0,2888.4998
8479,37,319872,4998,1.5317462e-05,82035.12490234376,0.02740633487701416,24985,0.2,15351.97265625,-0.0006549728102982044,104.525390625,0.0,-63.66389503479004,0.0013647642264479798,96.0,2888.4998
8481,37,319936,4999,9.140186e-05,23049.102416992188,0.8504268079996109,24990,0.2,3358.928955078125,-0.002632863086182624,104.4524917602539,0.0,-63.660214805603026,0.0013647642264479798,96.0,2888.4998
8482,37,320000,5000,8.127093e-05,70657.3248046875,-0.0038399696350097656,24995,0.2,11685.0205078125,-0.0021832371596246956,104.38518524169922,0.0,-63.65518341064453,0.0013647642264479798,96.0,2888.4998
8484,37,320064,5001,4.4198707e-05,49154.03374023437,0.6721932888031006,25000,0.2,7760.94140625,-0.0013408849947154522,104.35810089111328,0.0,-63.64938488006592,0.0013647642264479798,96.0,2888.4998
8486,37,320128,5002,1.087971e-05,177138.82421875,-0.7885665893554688,25005,0.2,38378.28515625,-0.0009208147530443966,104.3539047241211,0.0,-63.64800205230713,0.0013647642264479798,96.0,2888.4998
8487,37,320192,5003,0.00012462307,25658.04050292969,-0.7276170253753662,25010,0.2,1820.7802734375,-0.002796819992363453,104.2675552368164,0.0,-63.64762592315674,0.0013647642264479798,96.0,2888.4998
8489,37,320256,5004,0.0027031517,2002.0098739624023,0.8900278657674789,25015,0.2,195.27830505371094,-0.01298551787622273,103.80245971679688,0.00625,-63.6366247177124,0.0013647642264479798,96.0,2861.462
8491,37,320320,5005,0.0031191166,4262.057919311524,0.22053802013397217,25020,0.2,211.40614318847656,-0.014151141606271267,102.5958251953125,0.003125,-63.56217517852783,0.0013647642264479798,96.0,2861.462
8492,37,320384,5006,0.0009150747,45914.42783203125,-0.5781075954437256,25025,0.2,8224.83984375,1.1202436871826648e-05,102.1863021850586,0.0,-63.510778999328615,0.0013647642264479798,96.0,2861.462
8494,37,320448,5007,0.00044693425,6453.264318847656,0.5078928768634796,25030,0.2,1744.1094970703125,-0.005995668843388558,102.03105926513672,0.0,-63.499471473693845,0.0013647642264479798,96.0,2861.462
8496,37,320512,5008,0.0001994092,63927.53427734375,-0.31326043605804443,25035,0.2,12357.291015625,0.0010055393911898136,101.97396850585938,0.0,-63.48620491027832,0.0013647642264479798,96.0,2861.462
8498,37,320576,5009,4.9851835e-05,57655.5912109375,0.4055784344673157,25040,0.2,8333.2333984375,-0.001142667094245553,102.01496124267578,0.0,-63.494606590271,0.0013647642264479798,96.0,2861.462
8499,37,320640,5010,9.012222e-05,14154.750634765625,0.31721562147140503,25045,0.2,899.1820678710938,-0.0016748713096603751,102.16765594482422,0.0,-63.500784683227536,0.0013647642264479798,96.0,2861.462
8501,37,320704,5011,0.00016756542,24539.513037109376,0.4972230792045593,25050,0.2,5301.5517578125,-0.0027737438678741453,102.15872192382812,0.0,-63.50645999908447,0.0013647642264479798,96.0,2861.462
8503,37,320768,5012,8.994434e-05,37789.3998046875,0.5424576997756958,25055,0.2,3765.550537109375,-0.001800331426784396,102.31857299804688,0.0,-63.50508346557617,0.0013647642264479798,96.0,2861.462
8504,37,320832,5013,8.671265e-05,22028.182421875,0.7711821049451828,25060,0.2,1967.43994140625,-0.001534958742558956,102.52334594726562,0.0,-63.518076705932614,0.0013647642264479798,96.0,2861.462
8506,37,320896,5014,1.6016886e-05,294930.80703125,0.4245951175689697,25065,0.2,77959.8984375,-8.53837002068758e-05,102.63284301757812,0.0,-63.526858520507815,0.0013647642264479798,96.0,2861.462
8508,37,320960,5015,8.662231e-06,87757.6533203125,-2.7203049659729004,25070,0.2,54347.3125,-0.0004960415419191122,102.7083969116211,0.0,-63.532003211975095,0.0013647642264479798,96.0,2861.462
8509,37,321024,5016,9.470433e-05,28665.740197753905,-3.4407362937927246,25075,0.2,3140.464599609375,-0.0018956190440803766,102.77815246582031,0.0,-63.541648864746094,0.0013647642264479798,96.0,2888.4578
8511,37,321088,5017,0.0003894614,28872.188098144532,-9.141631126403809,25080,0.2,684.1246948242188,-0.0024276217445731163,102.85083770751953,0.0,-63.550133895874026,0.0013647642264479798,96.0,2888.4578
8513,37,321152,5018,0.0024317345,14707.906958007812,-1.0543742179870605,25085,0.2,3252.780029296875,-0.005695335473865271,102.8708724975586,0.003125,-63.54954013824463,0.0013647642264479798,96.0,2888.4578
8514,37,321216,5019,0.00017856248,51017.88984375,0.07693004608154297,25090,0.2,7050.09619140625,-0.003024671971797943,103.0432357788086,0.0,-63.564429664611815,0.0013647642264479798,96.0,2888.4578
8516,37,321280,5020,2.6014633e-05,149374.571484375,0.3435520529747009,25095,0.2,43971.27734375,-0.00014329045079648496,103.1125259399414,0.0,-63.56910915374756,0.0013647642264479798,96.0,2888.4578
8518,37,321344,5021,4.5103952e-06,107841.7380859375,0.5270248353481293,25100,0.2,25042.341796875,-0.0004497482907027006,103.14619445800781,0.0,-63.57194213867187,0.0013647642264479798,96.0,2888.4578
8519,37,321408,5022,5.6793913e-05,46422.0453125,0.5442789494991302,25105,0.2,14056.7001953125,-0.0019038655795156957,103.097900390625,0.0,-63.57285099029541,0.0013647642264479798,96.0,2888.4578
8521,37,321472,5023,4.136376e-05,45190.937255859375,0.6923937797546387,25110,0.2,10876.5556640625,-0.001355864480137825,103.06779479980469,0.0,-63.56701946258545,0.0013647642264479798,96.0,2888.4578
8523,37,321536,5024,2.66172e-05,35747.89404296875,0.6306672394275665,25115,0.2,3795.251708984375,-0.0010294970124959946,103.08562469482422,0.0,-63.571081733703615,0.0013647642264479798,96.0,2888.4578
8525,37,321600,5025,7.2244555e-05,42890.90583496094,0.43454521894454956,25120,0.2,2851.44970703125,-0.0019832301419228314,103.08698272705078,0.0,-63.57015209197998,0.0013647642264479798,96.0,2888.4578
8526,37,321664,5026,5.489774e-05,80257.68671875,0.18955016136169434,25125,0.2,20809.900390625,-0.00041855927556753156,103.09060668945312,0.0,-63.572310256958005,0.0013647642264479798,96.0,2888.4578
8528,37,321728,5027,0.00012958422,17846.969104003907,0.1479274034500122,25130,0.2,1103.168212890625,-0.0020708041731268166,103.16364288330078,0.0,-63.576751708984375,0.0013647642264479798,96.0,2888.4578
