time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/entropy_loss,train/approx_kl,train/n_updates,train/explained_variance,train/learning_rate,train/value_loss,train/clip_fraction,train/std,train/clip_range,train/policy_gradient_loss,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
1835,2936,117440,39,-16.2349494934082,0.0146857025,9170,0.9872105624526739,0.0010553559311956718,77.8699462890625,0.2625,1.0774636268615723,0.1,-0.02252262905240059,56.37022018432617,96.0,625.742
1836,2937,117504,39,-16.228017807006836,0.01836693,9175,0.9923087558709085,0.0010553559311956718,36.34141807556152,0.24375,1.0767375230789185,0.1,-0.0196722649037838,22.745208740234375,96.0,621.5341
1837,2939,117568,39,-16.22127685546875,0.009919291,9180,0.15178841352462769,0.0010553559311956718,2393.761181640625,0.209375,1.0762896537780762,0.1,-0.007927438989281655,1821.7652587890625,96.0,621.5341
1838,2940,117632,39,-16.217023849487305,0.012744614,9185,0.653952568769455,0.0010553559311956718,1280.3390625,0.259375,1.0759469270706177,0.1,-0.020569413900375366,1042.8690185546875,96.0,621.5341
1839,2942,117696,40,-16.213821792602538,0.0076978086,9190,0.330591082572937,0.0010553559311956718,940.2503662109375,0.1625,1.0758250951766968,0.1,-0.01570034995675087,757.3239135742188,96.0,621.5341
1840,2944,117760,39,-16.21274604797363,0.009971234,9195,0.0372125506401062,0.0010553559311956718,823.8487426757813,0.240625,1.07569420337677,0.1,-0.016681347414851187,666.1793823242188,96.0,621.5341
1841,2945,117824,40,-16.21109046936035,0.0073080044,9200,-2.6150293350219727,0.0010553559311956718,9263.70654296875,0.175,1.0755836963653564,0.1,0.011828290671110154,6437.4873046875,96.0,621.5341
1842,2947,117888,40,-16.210060119628906,0.0023319237,9205,-1.6903350353240967,0.0010553559311956718,361.139453125,0.04375,1.0755550861358643,0.1,-0.006841729953885078,178.3417205810547,96.0,621.5341
1843,2948,117952,40,-16.209858322143553,0.0140712205,9210,0.7953183799982071,0.0010553559311956718,874.047119140625,0.209375,1.0755845308303833,0.1,-0.01619776077568531,638.249755859375,96.0,621.5341
1844,2950,118016,40,-16.21031608581543,0.0010856679,9215,0.886380173265934,0.0010553559311956718,578.25263671875,0.003125,1.075690746307373,0.1,-0.01002529114484787,384.7713623046875,96.0,621.5341
1845,2951,118080,40,-16.211294174194336,0.0018485198,9220,0.6866485476493835,0.0010553559311956718,226.682666015625,0.034375,1.075742483139038,0.1,-0.00535527803003788,148.4918212890625,96.0,621.5341
1846,2953,118144,40,-16.210940170288087,0.0037460085,9225,0.6445028483867645,0.0010553559311956718,216.32663269042968,0.071875,1.0757054090499878,0.1,-0.012981666997075082,164.10984802246094,96.0,621.5341
1847,2954,118208,40,-16.208335876464844,0.008320441,9230,0.8615933209657669,0.0010553559311956718,52.462738800048825,0.15,1.0752381086349487,0.1,-0.013626596331596375,34.63633728027344,96.0,621.5341
1848,2956,118272,40,-16.201102447509765,0.014179487,9235,0.0993797779083252,0.0010553559311956718,20.313795471191405,0.303125,1.074362874031067,0.1,-0.015590050537139178,14.04578685760498,96.0,621.33154
1849,2958,118336,40,-16.19271125793457,0.013269725,9240,-0.06083953380584717,0.0010553559311956718,1078.5541748046876,0.2625,1.0735787153244019,0.1,0.0025610096752643587,705.2953491210938,96.0,621.33154
1850,2959,118400,40,-16.187771606445313,0.017453698,9245,0.2387213110923767,0.0010553559311956718,1971.063427734375,0.3125,1.0734202861785889,0.1,-0.022019515931606292,1607.89208984375,96.0,621.33154
1851,2961,118464,40,-16.18860282897949,0.012445514,9250,0.016663730144500732,0.0010553559311956718,923.0026489257813,0.2375,1.0736517906188965,0.1,-0.023224158212542534,749.7666625976562,96.0,621.33154
1852,2962,118528,40,-16.19145393371582,0.0069957674,9255,0.31706851720809937,0.0010553559311956718,2652.1662109375,0.15625,1.0738354921340942,0.1,0.010334941744804382,1640.818359375,96.0,621.33154
1853,2964,118592,40,-16.19328727722168,0.00043601543,9260,-0.870299220085144,0.0010553559311956718,2932.787646484375,0.0,1.0739423036575317,0.1,-0.0009716767817735672,1547.5517578125,96.0,621.33154
1854,2965,118656,40,-16.194194793701172,0.009241772,9265,0.280331015586853,0.0010553559311956718,610.6622924804688,0.171875,1.0739442110061646,0.1,-0.015455649048089982,439.4325866699219,96.0,621.33154
1855,2967,118720,40,-16.193820190429687,0.010181994,9270,0.9069551005959511,0.0010553559311956718,709.51328125,0.14375,1.0738551616668701,0.1,-0.020672275125980376,540.4765625,96.0,621.33154
1856,2968,118784,40,-16.19283256530762,0.0012749108,9275,0.8876955658197403,0.0010553559311956718,1059.7755126953125,0.01875,1.073737382888794,0.1,-0.0015160629525780677,686.8527221679688,96.0,621.33154
1857,2970,118848,40,-16.19176788330078,0.00036986545,9280,0.8240848481655121,0.0010553559311956718,1117.3630615234374,0.0,1.073668122291565,0.1,-0.002271602861583233,836.1963500976562,96.0,621.33154
1858,2971,118912,40,-16.191557312011717,0.002519235,9285,0.9852108024060726,0.0010553559311956718,100.77174530029296,0.04375,1.0737437009811401,0.1,-0.013768152333796024,59.40851593017578,96.0,621.33154
1859,2973,118976,40,-16.193361663818358,0.012362046,9290,0.9693078231066465,0.0010553559311956718,174.98511657714843,0.240625,1.074054479598999,0.1,-0.014087222330272198,127.92003631591797,96.0,621.33154
1860,2975,119040,40,-16.197550964355468,0.022513166,9295,0.9944104962050915,0.0010553559311956718,26.94426727294922,0.3125,1.0747089385986328,0.1,-0.021706814877688885,27.18678092956543,96.0,615.7852
1861,2976,119104,40,-16.204011535644533,0.011180939,9300,0.22263139486312866,0.0010553559311956718,1660.9231201171874,0.221875,1.0752087831497192,0.1,-0.00515505913645029,1135.3448486328125,96.0,615.7852
1862,2977,119168,40,-16.208991622924806,0.009864781,9305,0.45261281728744507,0.0010553559311956718,1686.7461181640624,0.259375,1.075830340385437,0.1,-0.014253403432667256,1378.7330322265625,96.0,615.7852
1863,2979,119232,40,-16.215612411499023,0.009994417,9310,0.14940261840820312,0.0010553559311956718,859.47587890625,0.253125,1.0765862464904785,0.1,-0.01644883453845978,697.7266235351562,96.0,615.7852
1864,2981,119296,40,-16.222883224487305,0.0016861837,9315,0.5995447039604187,0.0010553559311956718,5505.54970703125,0.025,1.0770817995071411,0.1,-0.00514000877737999,3443.60205078125,96.0,615.7852
1865,2982,119360,40,-16.227540588378908,0.0008897055,9320,-6.436009407043457,0.0010553559311956718,4413.443798828125,0.00625,1.0773780345916748,0.1,-0.009653681702911854,2096.122802734375,96.0,615.7852
1866,2984,119424,40,-16.230336380004882,0.0026955009,9325,0.4836846590042114,0.0010553559311956718,357.4264343261719,0.05,1.077568531036377,0.1,-0.009382721222937106,230.57464599609375,96.0,615.7852
1867,2985,119488,40,-16.23200035095215,0.0057100803,9330,0.8219790905714035,0.0010553559311956718,664.6782104492188,0.096875,1.0777043104171753,0.1,-0.008884769678115845,471.4642028808594,96.0,615.7852
1868,2987,119552,40,-16.23321533203125,0.0021088524,9335,0.9181726574897766,0.0010553559311956718,486.6601806640625,0.0375,1.07779860496521,0.1,-0.007048933207988739,290.2471923828125,96.0,615.7852
1869,2988,119616,40,-16.23390884399414,0.0049038846,9340,0.8188748061656952,0.0010553559311956718,330.4881225585938,0.075,1.0778465270996094,0.1,-0.01822071000933647,259.4136657714844,96.0,615.7852
1870,2990,119680,40,-16.23426742553711,0.0037240842,9345,0.8642067313194275,0.0010553559311956718,248.12645568847657,0.075,1.077854871749878,0.1,-0.00905429869890213,139.4696502685547,96.0,615.7852
1871,2991,119744,40,-16.236071395874024,0.02264704,9350,0.9738161452114582,0.0010553559311956718,50.95383148193359,0.3,1.0785800218582153,0.1,-0.026916470006108285,37.27235794067383,96.0,615.7852
1872,2993,119808,40,-16.243131637573242,0.018614545,9355,0.9872882207855582,0.0010553559311956718,27.044248199462892,0.321875,1.0789475440979004,0.1,-0.02268766239285469,13.622288703918457,96.0,612.5638
1873,2994,119872,40,-16.24141960144043,0.03453607,9360,0.19737672805786133,0.0010553559311956718,880.0928588867188,0.43125,1.0786367654800415,0.1,0.04411987215280533,664.0739135742188,96.0,612.5638
1874,2996,119936,40,-16.239195251464842,0.026173923,9365,0.5268273949623108,0.0010553559311956718,1477.28701171875,0.403125,1.078817367553711,0.1,-0.024554090946912764,1205.81005859375,96.0,612.5638
1875,2997,120000,40,-16.241093826293945,0.017274808,9370,0.22937792539596558,0.0010553559311956718,390.6384582519531,0.403125,1.0789986848831177,0.1,-0.023796256817877292,305.4768981933594,96.0,612.5638
1876,2999,120064,40,-16.242699813842773,0.024759669,9375,-3.998981475830078,0.0010553559311956718,7674.39150390625,0.365625,1.079091191291809,0.1,0.02293321993201971,4575.41455078125,96.0,612.5638
1877,3001,120128,40,-16.24366912841797,0.0024954397,9380,0.38513046503067017,0.0010553559311956718,884.9380981445313,0.040625,1.0791473388671875,0.1,-0.001088292710483074,416.3783264160156,96.0,612.5638
1878,3002,120192,40,-16.244312286376953,0.006797515,9385,0.7456357181072235,0.0010553559311956718,870.4627807617187,0.10625,1.0792025327682495,0.1,-0.009202700480818749,639.3694458007812,96.0,612.5638
1879,3004,120256,40,-16.24479522705078,0.0026800986,9390,0.9396248012781143,0.0010553559311956718,589.1342529296875,0.04375,1.0792254209518433,0.1,-0.008466299064457417,396.280517578125,96.0,612.5638
1880,3005,120320,40,-16.244650650024415,0.0025406564,9395,0.8525251895189285,0.0010553559311956718,504.1786682128906,0.0375,1.079185128211975,0.1,-0.005973833799362183,347.8626403808594,96.0,612.5638
1881,3007,120384,40,-16.24471244812012,0.0033623232,9400,0.8570576757192612,0.0010553559311956718,311.8324951171875,0.05625,1.0793191194534302,0.1,-0.01603420078754425,224.86582946777344,96.0,612.5638
1882,3009,120448,40,-16.24600944519043,0.00557586,9405,0.9574239701032639,0.0010553559311956718,61.75435256958008,0.13125,1.0793670415878296,0.1,-0.013135069608688354,32.778717041015625,96.0,612.5638
1883,3010,120512,40,-16.24627227783203,0.047671564,9410,0.9846581537276506,0.0010553559311956718,28.77665786743164,0.371875,1.079339861869812,0.1,-0.013338106125593186,26.35188865661621,96.0,612.5638
1884,3012,120576,40,-16.254172134399415,0.034122236,9415,0.9870619457215071,0.0010553559311956718,14.925259780883788,0.459375,1.0825912952423096,0.1,-0.025545630510896443,9.886444091796875,96.0,610.04584
1885,3013,120640,40,-16.286474227905273,0.044538997,9420,0.14032316207885742,0.0010553559311956718,595.9583374023438,0.46875,1.0862482786178589,0.1,-0.01136440858244896,427.8507080078125,96.0,610.04584
1886,3015,120704,40,-16.310268020629884,0.0070500765,9425,0.3999212980270386,0.0010553559311956718,1754.262548828125,0.175,1.0881874561309814,0.1,-0.016278384253382683,1433.405029296875,96.0,610.04584
1887,3016,120768,40,-16.322145080566408,0.006195098,9430,0.27371424436569214,0.0010553559311956718,773.6727661132812,0.103125,1.0892539024353027,0.1,-0.010960786417126656,573.0879516601562,96.0,610.04584
1888,3018,120832,40,-16.328947830200196,0.001516588,9435,-3.606688976287842,0.0010553559311956718,3846.476806640625,0.015625,1.0898852348327637,0.1,-0.0024171162396669386,2350.390625,96.0,610.04584
1889,3019,120896,40,-16.332877349853515,0.0012757853,9440,0.14927822351455688,0.0010553559311956718,805.2775634765625,0.01875,1.0902405977249146,0.1,-0.006677227839827537,573.3818359375,96.0,610.04584
1890,3021,120960,40,-16.33502540588379,0.0029882519,9445,0.7489369809627533,0.0010553559311956718,500.2922424316406,0.05,1.0904446840286255,0.1,-0.00836237147450447,276.6273193359375,96.0,610.04584
1891,3022,121024,40,-16.336375427246093,0.002063835,9450,0.8321181088685989,0.0010553559311956718,983.5278442382812,0.040625,1.0905981063842773,0.1,-0.008373170346021652,719.0577392578125,96.0,610.04584
1892,3024,121088,40,-16.337564849853514,0.00072421413,9455,-0.01151275634765625,0.0010553559311956718,1190.0125244140625,0.00625,1.0907069444656372,0.1,-0.003705032542347908,733.6576538085938,96.0,610.04584
1893,3026,121152,40,-16.338344955444335,0.00045335386,9460,0.7302633225917816,0.0010553559311956718,427.1522155761719,0.0,1.0907721519470215,0.1,-0.003523590788245201,344.3421936035156,96.0,610.04584
1894,3027,121216,40,-16.33887710571289,0.003687336,9465,0.35285723209381104,0.0010553559311956718,221.86265258789064,0.06875,1.0908203125,0.1,-0.009822908416390419,136.589599609375,96.0,610.04584
1895,3029,121280,40,-16.339492416381837,0.0016501388,9470,0.576624721288681,0.0010553559311956718,95.16255645751953,0.028125,1.0910395383834839,0.1,-0.003341668471693993,43.21194076538086,96.0,610.04584
1896,3030,121344,40,-16.34226188659668,0.010536294,9475,0.48600631952285767,0.0010553559311956718,63.451806640625,0.175,1.0914323329925537,0.1,-0.01739637181162834,79.35143280029297,96.0,611.0228
1897,3032,121408,40,-16.34475784301758,0.0064872466,9480,0.2181394100189209,0.0010553559311956718,702.7939697265625,0.1375,1.0916543006896973,0.1,-0.003493911400437355,478.4637756347656,96.0,611.0228
1898,3034,121472,40,-16.346167755126952,0.009945151,9485,0.5074114203453064,0.0010553559311956718,1495.6877685546874,0.2375,1.0918562412261963,0.1,-0.019509882479906083,1222.5457763671875,96.0,611.0228
1899,3035,121536,40,-16.347610855102538,0.00393972,9490,0.6000897288322449,0.0010553559311956718,2063.6361083984375,0.078125,1.0919833183288574,0.1,-0.002182929217815399,1443.819580078125,96.0,611.0228
1900,3037,121600,40,-16.34843292236328,0.0012397924,9495,-2.0851001739501953,0.0010553559311956718,1662.6532470703125,0.015625,1.092067837715149,0.1,0.004009001702070236,750.040283203125,96.0,611.0228
1901,3038,121664,40,-16.348936462402342,0.0009487653,9500,-0.07355177402496338,0.0010553559311956718,497.53388671875,0.009375,1.0921162366867065,0.1,-0.004376494325697422,250.0237579345703,96.0,611.0228
1902,3040,121728,40,-16.349127960205077,0.009551809,9505,0.7922463566064835,0.0010553559311956718,1116.7879638671875,0.16875,1.092143177986145,0.1,-0.011135797575116157,848.44384765625,96.0,611.0228
1903,3042,121792,40,-16.3492862701416,0.0002593901,9510,0.9248916953802109,0.0010553559311956718,789.6018310546875,0.0,1.0921610593795776,0.1,-0.003091740142554045,462.97113037109375,96.0,611.0228
1904,3043,121856,40,-16.34924659729004,0.00081026927,9515,0.9081745594739914,0.0010553559311956718,734.9261962890625,0.00625,1.0921260118484497,0.1,-0.0048749417066574095,410.8795166015625,96.0,611.0228
1905,3045,121920,40,-16.348319625854494,0.006433822,9520,0.9310565441846848,0.0010553559311956718,439.469140625,0.125,1.0919593572616577,0.1,-0.020177119038999082,360.305908203125,96.0,611.0228
1906,3046,121984,40,-16.346956253051758,0.0053425645,9525,0.9520479179918766,0.0010553559311956718,189.78839111328125,0.10625,1.0918933153152466,0.1,-0.01533759869635105,128.93231201171875,96.0,611.0228
1907,3048,122048,40,-16.346751403808593,0.006831769,9530,0.9038300514221191,0.0010553559311956718,187.75151977539062,0.1625,1.091890811920166,0.1,-0.009618416056036949,144.1197509765625,96.0,611.0228
1908,3050,122112,40,-16.346297454833984,0.0040988196,9535,0.6947846412658691,0.0010553559311956718,110.09109039306641,0.096875,1.0918134450912476,0.1,-0.010579920746386052,65.70863342285156,96.0,606.64215
1909,3051,122176,40,-16.34479866027832,0.002358349,9540,0.09693533182144165,0.0010553559311956718,2198.4645263671873,0.040625,1.0917116403579712,0.1,-0.004166474379599094,1586.8375244140625,96.0,606.64215
1910,3053,122240,40,-16.341694641113282,0.017954856,9545,0.5695763528347015,0.0010553559311956718,1281.7957275390625,0.2875,1.0909597873687744,0.1,-0.029195136949419977,1046.89453125,96.0,606.64215
1911,3055,122304,40,-16.33317337036133,0.002820556,9550,0.36991310119628906,0.0010553559311956718,7990.0734375,0.0625,1.0901886224746704,0.1,-0.004581092670559883,5526.4013671875,96.0,606.64215
1912,3056,122368,40,-16.326983642578124,0.00044935942,9555,-0.0007512569427490234,0.0010553559311956718,2261.92529296875,0.0,1.0897315740585327,0.1,-0.0026760198175907134,1677.66455078125,96.0,606.64215
1913,3058,122432,40,-16.323311233520506,0.0002647359,9560,-7.3581743240356445,0.0010553559311956718,7234.8419921875,0.0,1.0894612073898315,0.1,-0.0017074471339583396,3146.111328125,96.0,606.64215
1914,3059,122496,40,-16.321173095703124,0.0002828827,9565,0.6082956194877625,0.0010553559311956718,611.5054931640625,0.0,1.0893113613128662,0.1,-0.0036980729550123216,218.02828979492188,96.0,606.64215
1915,3061,122560,40,-16.320219039916992,0.0048498837,9570,0.8129158318042755,0.0010553559311956718,705.3235961914063,0.1,1.0892589092254639,0.1,-0.016514594107866286,508.58319091796875,96.0,606.64215
1916,3063,122624,40,-16.320193099975587,0.0029489323,9575,0.7677611410617828,0.0010553559311956718,885.5267700195312,0.04375,1.0892590284347534,0.1,-0.006443704199045897,653.100830078125,96.0,606.64215
1917,3064,122688,40,-16.32065544128418,0.0057086097,9580,0.8174373358488083,0.0010553559311956718,289.7912109375,0.103125,1.0893406867980957,0.1,-0.01413885373622179,225.07485961914062,96.0,606.64215
1918,3066,122752,40,-16.321657562255858,0.0054902444,9585,0.8945974186062813,0.0010553559311956718,238.71961364746093,0.10625,1.0894275903701782,0.1,-0.009602686017751693,115.76555633544922,96.0,606.64215
1919,3067,122816,40,-16.322772216796874,0.013369946,9590,0.9501402527093887,0.0010553559311956718,116.20509490966796,0.190625,1.089562177658081,0.1,-0.017636899650096894,111.72650909423828,96.0,606.64215
1920,3069,122880,40,-16.324422073364257,0.007656145,9595,0.8724961876869202,0.0010553559311956718,66.93917083740234,0.125,1.0896828174591064,0.1,-0.018173783272504806,38.50310516357422,96.0,606.63605
1921,3070,122944,40,-16.32594985961914,0.005546362,9600,-0.31754541397094727,0.0010553559311956718,902.1441040039062,0.128125,1.0897473096847534,0.1,-0.0035658411681652067,536.51513671875,96.0,606.63605
1922,3072,123008,40,-16.327086639404296,0.0045307903,9605,0.720542311668396,0.0010553559311956718,764.0346313476563,0.128125,1.0898699760437012,0.1,-0.013365527614951134,588.3441772460938,96.0,606.63605
1923,3073,123072,40,-16.329143905639647,0.0023447257,9610,-1.3424718379974365,0.0010553559311956718,3883.085986328125,0.046875,1.0899945497512817,0.1,0.0013733362779021264,1919.72021484375,96.0,606.63605
1924,3075,123136,40,-16.33065872192383,0.00051173754,9615,-0.40183186531066895,0.0010553559311956718,6574.96630859375,0.003125,1.0900702476501465,0.1,-0.0009641353040933609,2713.911865234375,96.0,606.63605
1925,3077,123200,40,-16.331666946411133,0.0027653463,9620,-0.7655004262924194,0.0010553559311956718,345.14658508300784,0.05,1.0901535749435425,0.1,-0.008645741827785968,134.71458435058594,96.0,606.63605
1926,3078,123264,40,-16.332914352416992,0.01969219,9625,0.4896782636642456,0.0010553559311956718,310.86717529296874,0.265625,1.0903191566467285,0.1,-0.02012632563710213,218.93695068359375,96.0,606.63605
1927,3080,123328,40,-16.33448181152344,0.007863093,9630,0.8066361993551254,0.0010553559311956718,475.5071960449219,0.134375,1.0904948711395264,0.1,-0.012802749499678611,348.88031005859375,96.0,606.63605
1928,3081,123392,40,-16.33619270324707,0.0031458465,9635,0.7962741851806641,0.0010553559311956718,329.8091064453125,0.04375,1.090720772743225,0.1,-0.009830243326723576,214.0211181640625,96.0,606.63605
1929,3083,123456,40,-16.338480758666993,0.0060392506,9640,0.7147758305072784,0.0010553559311956718,445.1693115234375,0.121875,1.0909779071807861,0.1,-0.007469906657934189,237.20480346679688,96.0,606.63605
1930,3084,123520,40,-16.340616989135743,0.0031454125,9645,0.7689365297555923,0.0010553559311956718,196.1738494873047,0.053125,1.0911030769348145,0.1,-0.00827292464673519,155.48654174804688,96.0,606.63605
1931,3086,123584,40,-16.342997360229493,0.006285576,9650,0.8563783317804337,0.0010553559311956718,89.51665802001953,0.13125,1.091489315032959,0.1,-0.015011296048760414,70.17633819580078,96.0,606.63605
1932,3087,123648,40,-16.346599960327147,0.008250441,9655,0.4653557538986206,0.0010553559311956718,40.04722137451172,0.209375,1.0917143821716309,0.1,-0.01602979488670826,27.79935646057129,96.0,612.7469
1933,3089,123712,40,-16.34828414916992,0.011275511,9660,0.11372554302215576,0.0010553559311956718,1063.3890991210938,0.228125,1.09175705909729,0.1,-0.0008902963250875473,768.5382690429688,96.0,612.7469
1934,3090,123776,40,-16.348753356933592,0.00031596888,9665,0.8800147548317909,0.0010553559311956718,5713.7984375,0.0,1.0917575359344482,0.1,-0.0018513567745685577,3764.354736328125,96.0,612.7469
1935,3092,123840,40,-16.348920822143555,0.00036373734,9670,0.0697329044342041,0.0010553559311956718,3615.161328125,0.003125,1.0917516946792603,0.1,-0.0007566424086689949,2301.394775390625,96.0,612.7469
1936,3094,123904,40,-16.348975372314452,0.00016671512,9675,-7.946196556091309,0.0010553559311956718,3059.4188720703123,0.0,1.091742992401123,0.1,0.00016521885991096496,918.0807495117188,96.0,612.7469
1937,3095,123968,40,-16.349303436279296,0.0030859532,9680,-0.5744165182113647,0.0010553559311956718,118.93377227783203,0.04375,1.0918561220169067,0.1,-0.015002178959548473,46.2456169128418,96.0,612.7469
1938,3097,124032,40,-16.350881576538086,0.007430207,9685,-0.3855975866317749,0.0010553559311956718,159.60761566162108,0.203125,1.0919193029403687,0.1,-0.008668998256325722,62.45465850830078,96.0,612.7469
1939,3098,124096,40,-16.351472473144533,0.016166672,9690,0.8839505389332771,0.0010553559311956718,246.4251922607422,0.2875,1.0918081998825073,0.1,-0.018678028136491776,179.4073486328125,96.0,612.7469
1940,3100,124160,40,-16.35137176513672,0.0032636924,9695,0.3916361331939697,0.0010553559311956718,506.24892578125,0.06875,1.0917617082595825,0.1,-0.004826159588992596,341.76947021484375,96.0,612.7469
1941,3101,124224,40,-16.35226173400879,0.0036820984,9700,0.8260290324687958,0.0010553559311956718,142.59226837158204,0.059375,1.0919108390808105,0.1,-0.009034482389688491,68.01606750488281,96.0,612.7469
1942,3103,124288,40,-16.354856872558592,0.0066209864,9705,0.82902991771698,0.0010553559311956718,136.24344024658203,0.115625,1.0923532247543335,0.1,-0.012669860944151878,90.96871948242188,96.0,612.7469
1943,3104,124352,40,-16.360414886474608,0.033407267,9710,0.7559704333543777,0.0010553559311956718,34.370060729980466,0.4,1.09317147731781,0.1,-0.013776743412017822,40.022064208984375,96.0,612.7469
1944,3106,124416,40,-16.36721420288086,0.00664756,9715,0.9065981134772301,0.0010553559311956718,22.255194473266602,0.1625,1.093533992767334,0.1,-0.011184883303940296,13.548880577087402,96.0,615.3581
1945,3107,124480,40,-16.36896095275879,0.018257767,9720,0.181291401386261,0.0010553559311956718,1692.467724609375,0.290625,1.0935618877410889,0.1,0.014452089555561543,1257.3399658203125,96.0,615.3581
1946,3109,124544,40,-16.369355773925783,0.0004467368,9725,0.6400668621063232,0.0010553559311956718,3553.08984375,0.0,1.093599796295166,0.1,0.0005175733938813209,2322.8671875,96.0,615.3581
1947,3110,124608,40,-16.369799423217774,0.0005442221,9730,-0.8300443887710571,0.0010553559311956718,16093.5265625,0.0,1.0936338901519775,0.1,-0.005626868922263384,11733.376953125,96.0,615.3581
1948,3112,124672,40,-16.37011833190918,0.00031182077,9735,0.5650162696838379,0.0010553559311956718,566.7268432617187,0.0,1.0936598777770996,0.1,-0.0018089253455400467,272.3853454589844,96.0,615.3581
1949,3114,124736,40,-16.370610809326173,0.0095977625,9740,-1.6568591594696045,0.0010553559311956718,363.7449523925781,0.225,1.093782901763916,0.1,-0.010733489692211152,194.4976043701172,96.0,615.3581
1950,3115,124800,40,-16.372276306152344,0.003371384,9745,0.3846539258956909,0.0010553559311956718,433.53277587890625,0.05,1.093934416770935,0.1,-0.007588987983763218,260.25103759765625,96.0,615.3581
1951,3117,124864,40,-16.373525619506836,0.0061332406,9750,0.5930382609367371,0.0010553559311956718,405.19423217773436,0.121875,1.0940004587173462,0.1,-0.014802425540983677,248.7250213623047,96.0,615.3581
1952,3118,124928,40,-16.3741153717041,0.0037663039,9755,0.5460117757320404,0.0010553559311956718,582.7843627929688,0.065625,1.0940256118774414,0.1,-0.007504580169916153,310.3476867675781,96.0,615.3581
1953,3120,124992,40,-16.37466354370117,0.002626027,9760,0.42262834310531616,0.0010553559311956718,408.5316223144531,0.034375,1.094100832939148,0.1,-0.011149089224636555,244.72593688964844,96.0,615.3581
1954,3121,125056,40,-16.37591667175293,0.006295708,9765,0.8915202841162682,0.0010553559311956718,146.12273406982422,0.15625,1.0943031311035156,0.1,-0.006863444671034813,149.80287170410156,96.0,615.3581
1955,3123,125120,40,-16.377150344848634,0.016072728,9770,0.7171272933483124,0.0010553559311956718,49.05208053588867,0.2875,1.0943043231964111,0.1,-0.021604543924331664,38.68328857421875,96.0,615.3581
1956,3124,125184,40,-16.377064514160157,0.0074339444,9775,0.7411075830459595,0.0010553559311956718,53.765959930419925,0.128125,1.0942902565002441,0.1,-0.00983714610338211,39.56553268432617,96.0,625.78046
1957,3126,125248,40,-16.37747116088867,0.012367258,9780,0.026655256748199463,0.0010553559311956718,2879.7271484375,0.246875,1.094274640083313,0.1,0.011075739189982415,2112.509033203125,96.0,625.78046
1958,3127,125312,40,-16.37785224914551,0.0015592901,9785,0.7237968742847443,0.0010553559311956718,825.232568359375,0.015625,1.0942972898483276,0.1,-0.006038191914558411,454.54052734375,96.0,625.78046
1959,3129,125376,40,-16.37837142944336,0.00023904815,9790,-1.2965261936187744,0.0010553559311956718,10167.69375,0.0,1.0943385362625122,0.1,-0.0016172554343938828,7049.3037109375,96.0,625.78046
1960,3131,125440,40,-16.378814697265625,0.000117930584,9795,-9.4859619140625,0.0010553559311956718,922.7595458984375,0.0,1.0943721532821655,0.1,-0.0016032844781875611,464.3747253417969,96.0,625.78046
1961,3132,125504,40,-16.379312133789064,0.0046715606,9800,-0.2893742322921753,0.0010553559311956718,174.46099243164062,0.1375,1.0944613218307495,0.1,-0.014801165834069253,89.6017837524414,96.0,625.78046
1962,3134,125568,40,-16.38097038269043,0.0065122982,9805,-0.3810896873474121,0.0010553559311956718,206.80731506347655,0.171875,1.0946599245071411,0.1,-0.009526202455163002,118.07466888427734,96.0,625.78046
1963,3135,125632,40,-16.382666015625,0.0011461666,9810,0.3910483717918396,0.0010553559311956718,833.5714233398437,0.009375,1.0947715044021606,0.1,-0.0017971819266676902,498.7230529785156,96.0,625.78046
1964,3137,125696,40,-16.383475494384765,0.003884133,9815,0.5787498652935028,0.0010553559311956718,430.1879516601563,0.0625,1.0948349237442017,0.1,-0.015224327892065048,351.2611083984375,96.0,625.78046
1965,3138,125760,40,-16.384000396728517,0.004770251,9820,0.7476900517940521,0.0010553559311956718,415.65642700195315,0.10625,1.0947341918945312,0.1,-0.008876033127307892,295.9652099609375,96.0,625.78046
1966,3140,125824,40,-16.382902145385742,0.0024471506,9825,0.8024567663669586,0.0010553559311956718,232.35716857910157,0.04375,1.0945442914962769,0.1,-0.004486260749399662,139.40695190429688,96.0,625.78046
1967,3142,125888,40,-16.38163070678711,0.004876718,9830,0.4104022979736328,0.0010553559311956718,70.89621810913086,0.09375,1.094409465789795,0.1,-0.009710429236292839,76.87985229492188,96.0,625.78046
1968,3143,125952,40,-16.381229400634766,0.010925614,9835,0.6840074360370636,0.0010553559311956718,29.008355331420898,0.209375,1.094481348991394,0.1,-0.018960999324917793,22.008535385131836,96.0,634.1062
1969,3145,126016,40,-16.3822998046875,0.0044777077,9840,-0.008927583694458008,0.0010553559311956718,2940.230419921875,0.10625,1.0946059226989746,0.1,0.005833194777369499,2143.586669921875,96.0,634.1062
1970,3146,126080,40,-16.383184814453124,0.0005843006,9845,0.8290522247552872,0.0010553559311956718,1634.14365234375,0.0,1.0946956872940063,0.1,-0.00388123095035553,967.7772216796875,96.0,634.1062
1971,3148,126144,40,-16.383900833129882,0.00014310516,9850,-3.6347880363464355,0.0010553559311956718,3423.06953125,0.0,1.0947692394256592,0.1,-0.0009237274527549744,1947.64697265625,96.0,634.1062
