time/time_elapsed,time/fps,time/total_timesteps,time/iterations,train/approx_kl,train/value_loss,train/explained_variance,train/n_updates,train/clip_range,train/loss,train/policy_gradient_loss,train/std,train/clip_fraction,train/entropy_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean
56,38,2176,34,1199.513,82.95988116264343,0.9066973105072975,165,0.2,13.34178352355957,0.3057067055255175,0.15302282571792603,0.95,5.149787831306457,0.0013647642264479798,96.0,-515.2266
58,38,2240,35,965.7717,129.3876699447632,0.8286618292331696,170,0.2,44.013031005859375,0.2751357275992632,0.15584762394428253,0.95,4.964781403541565,0.0013647642264479798,96.0,-515.2266
59,38,2304,36,415.94354,1432.0727737426757,0.6179885268211365,175,0.2,230.90846252441406,0.31392202246934175,0.15753287076950073,0.95,4.785976314544678,0.0013647642264479798,96.0,-331.32678
61,38,2368,37,268.26816,2209.57607421875,-0.8947899341583252,180,0.2,291.0794372558594,0.29696126095950603,0.1580801010131836,0.940625,4.716930890083313,0.0013647642264479798,96.0,-331.32678
63,38,2432,38,1091.7821,2092.357012939453,0.21009409427642822,185,0.2,464.023193359375,0.32893439680337905,0.1585855484008789,0.95,4.682895588874817,0.0013647642264479798,96.0,-331.32678
64,38,2496,39,413.5799,1879.2686929702759,-11.89316463470459,190,0.2,20.788394927978516,0.12486887206323445,0.15902763605117798,0.884375,4.655108308792114,0.0013647642264479798,96.0,-331.32678
66,38,2560,40,707.59717,1303.2966171264648,-0.37272346019744873,195,0.2,146.11134338378906,0.32297894582152364,0.15979048609733582,0.95,4.607531332969666,0.0013647642264479798,96.0,-331.32678
68,38,2624,41,706.9865,2252.048944091797,0.016617119312286377,200,0.2,754.7483520507812,0.3254744714125991,0.16012777388095856,0.95,4.57204418182373,0.0013647642264479798,96.0,-331.32678
69,38,2688,42,949.6307,2207.3200561523436,0.003369629383087158,205,0.2,637.1941528320312,0.3224635550752282,0.1605401635169983,0.946875,4.545698833465576,0.0013647642264479798,96.0,-331.32678
71,38,2752,43,463.2767,1734.340087890625,0.06076008081436157,210,0.2,565.3104858398438,0.30259306002408265,0.1610892415046692,0.9375,4.513329195976257,0.0013647642264479798,96.0,-331.32678
73,38,2816,44,506.8344,1536.1434234619142,0.6556521654129028,215,0.2,410.26373291015625,0.37044898942112925,0.16155403852462769,0.884375,4.478287148475647,0.0013647642264479798,96.0,-331.32678
74,38,2880,45,1587.763,508.51330718994143,0.19160783290863037,220,0.2,118.1573715209961,0.3026374390348792,0.16183222830295563,0.94375,4.4576116561889645,0.0013647642264479798,96.0,-331.32678
76,38,2944,46,212.0161,2935.2458099365235,-1.5248925685882568,225,0.2,398.1656494140625,0.3212259907275438,0.1622738093137741,0.94375,4.431267213821411,0.0013647642264479798,96.0,-331.32678
78,38,3008,47,74.904526,1353.7023239135742,0.21253156661987305,230,0.2,126.09632110595703,0.298286235332489,0.16290336847305298,0.95,4.3932716131210325,0.0013647642264479798,96.0,-331.32678
79,38,3072,48,84.729706,3250.5333740234373,-2.83931565284729,235,0.2,469.71514892578125,0.19995216708630323,0.1633232980966568,0.915625,4.3585384607315065,0.0013647642264479798,96.0,-515.10767
